x,y,z,cluster
0.398,0.036,0.336,0
0.904,0.017,0.655,4
0.506,0.732,0.811,2
0.547,0.113,0.27,0
0.462,0.026,0.22,0
0.503,0.051,0.272,0
0.471,0.171,0.298,0
0.913,0.241,0.429,1
0.412,0.087,0.358,0
0.681,0.895,0.548,2
0.094,0.812,0.38,2
0.465,0.056,0.307,0
0.722,0.999,0.471,2
0.928,0.212,0.412,1
0.665,0.964,0.496,2
0.799,0.222,0.43,1
0.757,0.914,0.512,2
0.968,0.199,0.65,3
0.449,0.099,0.252,0
0.459,0.072,0.28,0
0.998,0.038,0.633,4
0.494,0.746,0.859,2
0.762,0.999,0.545,2
0.493,0.06,0.239,0
0.689,0.968,0.626,2
0.895,0.22,0.489,1
0.979,0.084,0.577,4
0.071,0.772,0.464,2
0.951,0.175,0.473,1
0.925,0.028,0.575,4
0.061,0.842,0.431,2
0.18,0.8,0.405,2
0.995,0.006,0.554,4
0.541,0.118,0.228,0
0.43,0.648,0.886,2
0.962,0.224,0.467,1
0.971,0.239,0.424,1
0.533,0.018,0.236,0
0.748,0.969,0.539,2
0.38,0.039,0.296,0
0.71,0.974,0.496,2
0.455,0.736,0.781,2
0.909,0.018,0.611,4
0.435,0.633,0.755,2
0.494,0.732,0.781,2
0.044,0.753,0.427,2
0.352,0.047,0.329,0
0.92,0.191,0.45,1
0.526,0.073,0.197,0
0.86,0.174,0.475,1
0.456,0.737,0.767,2
0.063,0.823,0.47,2
0.488,0.082,0.272,0
0.92,0.086,0.63,4
0.533,0.072,0.287,0
0.937,0.084,0.632,4
0.539,0.603,0.817,2
0.354,0.08,0.262,0
0.512,0.651,0.789,2
0.049,0.774,0.43,2
0.49,0.076,0.309,0
0.051,0.745,0.486,2
0.452,0.042,0.296,0
0.452,0.043,0.288,0
0.088,0.837,0.438,2
0.459,0.158,0.267,0
0.533,0.677,0.843,2
0.614,0.672,0.853,2
0.831,0.173,0.45,1
0.45,0.104,0.294,0
0.747,1.004,0.483,2
0.027,0.801,0.443,2
0.703,0.982,0.594,2
0.094,0.721,0.438,2
0.902,0.216,0.459,1
0.056,0.738,0.405,2
0.129,0.772,0.429,2
0.946,0.2,0.513,3
0.999,0.224,0.547,3
0.34,0.145,0.3,0
0.856,0.229,0.487,1
0.668,0.971,0.525,2
0.07,0.777,0.384,2
0.337,0.011,0.401,0
0.366,0.115,0.363,0
0.063,0.724,0.479,2
0.958,0.287,0.574,3
0.516,0.688,0.769,2
0.553,0.621,0.79,2
0.888,0.012,0.635,4
0.464,0.002,0.265,0
0.01,0.754,0.41,2
0.737,1.073,0.499,2
0.047,0.79,0.42,2
0.883,0.254,0.572,3
0.932,0.267,0.635,3
0.908,0.192,0.43,1
0.946,0.201,0.463,1
0.545,0.71,0.895,2
0.515,0.71,0.87,2
0.559,0.072,0.224,0
0.881,0.047,0.536,4
0.43,0.101,0.254,0
0.111,0.785,0.485,2
0.469,0.084,0.341,0
0.527,0.711,0.784,2
0.898,0.202,0.463,1
0.547,0.639,0.811,2
1.026,0.086,0.661,4
0.75,1.015,0.546,2
0.511,0.674,0.837,2
0.553,0.028,0.317,0
0.473,0.623,0.738,2
0.99,0.227,0.563,3
0.464,0.683,0.847,2
0.446,0.043,0.268,0
0.067,0.794,0.453,2
0.981,0.217,0.465,1
0.761,0.959,0.542,2
0.986,0.3,0.528,3
0.486,0.05,0.278,0
0.917,0.219,0.582,3
0.073,0.773,0.46,2
0.113,0.754,0.466,2
0.059,0.816,0.482,2
0.806,0.202,0.4,1
0.371,0.06,0.282,0
0.111,0.797,0.461,2
0.492,0.64,0.884,2
0.433,0.08,0.266,0
0.363,0.072,0.341,0
0.018,0.701,0.43,2
0.38,0.02,0.229,0
0.933,0.083,0.625,4
0.935,0.017,0.669,4
0.532,0.057,0.188,0
0.544,0.081,0.264,0
0.976,0.216,0.586,3
0.456,0.064,0.334,0
0.407,0.029,0.358,0
0.776,0.936,0.537,2
0.926,0.276,0.516,3
0.318,0.08,0.306,0
0.125,0.815,0.465,2
0.74,0.937,0.569,2
0.932,0.259,0.481,1
0.422,0.677,0.759,2
0.526,0.691,0.815,2
0.923,0.024,0.633,4
0.687,0.903,0.521,2
0.863,0.162,0.382,1
0.489,0.68,0.766,2
0.499,0.665,0.838,2
0.888,0.196,0.517,1
0.717,0.983,0.51,2
0.769,0.93,0.56,2
0.905,0.217,0.408,1
0.047,0.795,0.451,2
0.963,0.172,0.459,1
0.487,0.05,0.264,0
0.504,0.668,0.752,2
0.437,0.014,0.235,0
0.505,0.727,0.789,2
0.33,0.106,0.288,0
0.368,0.051,0.291,0
0.519,0.03,0.373,0
0.399,0.048,0.34,0
0.666,0.964,0.536,2
0.954,0.026,0.567,4
0.958,0.033,0.657,4
0.507,0.705,0.774,2
0.467,0.724,0.758,2
0.042,0.849,0.477,2
0.969,0.031,0.623,4
0.522,0.063,0.263,0
0.752,0.997,0.563,2
0.436,0.602,0.789,2
0.959,0.248,0.545,3
0.952,0.052,0.626,4
0.562,0.713,0.803,2
0.997,0.179,0.55,3
0.758,0.94,0.534,2
0.918,0.212,0.416,1
0.919,0.228,0.507,3
0.096,0.843,0.488,2
0.381,0.036,0.272,0
0.473,0.042,0.325,0
0.042,0.788,0.47,2
0.378,0.078,0.243,0
0.899,0.18,0.478,1
0.038,0.729,0.344,2
0.974,0.235,0.41,1
0.892,0.25,0.582,3
0.424,0.667,0.813,2
0.961,0.209,0.551,3
0.508,0.742,0.804,2
0.948,0.004,0.549,4
0.315,0.087,0.269,0
0.932,0.228,0.469,1
0.474,0.037,0.157,0
0.925,0.009,0.537,4
0.079,0.791,0.498,2
0.402,0.129,0.323,0
0.836,0.048,0.574,4
0.12,0.806,0.45,2
0.811,0.187,0.503,1
0.499,0.678,0.887,2
0.926,0.283,0.493,3
0.491,0.068,0.27,0
0.476,0.65,0.833,2
0.521,0.127,0.235,0
0.934,0.174,0.412,1
0.947,0.256,0.541,3
0.409,0.089,0.241,0
0.405,0.047,0.251,0
0.471,0.688,0.804,2
0.911,0.191,0.48,1
0.057,0.763,0.449,2
0.92,0.229,0.529,3
0.109,0.78,0.395,2
0.565,0.076,0.264,0
0.091,0.76,0.454,2
0.499,0.72,0.861,2
0.873,0.007,0.603,4
0.396,0.1,0.271,0
0.542,0.66,0.721,2
0.709,0.947,0.543,2
0.612,0.087,0.236,0
0.493,0.74,0.777,2
0.468,0.089,0.296,0
0.767,0.91,0.541,2
0.496,0.057,0.246,0
0.555,0.671,0.835,2
0.475,0.122,0.181,0
0.059,0.771,0.456,2
0.067,0.769,0.369,2
0.432,0.564,0.817,2
0.592,0.988,0.599,2
0.483,0.687,0.773,2
0.947,0.055,0.577,4
0.375,0.017,0.275,0
0.464,0.734,0.808,2
0.551,0.122,0.351,0
0.363,0.072,0.293,0
0.098,0.754,0.409,2
0.971,0.239,0.518,3
0.731,0.937,0.497,2
0.872,0.073,0.56,4
0.791,0.958,0.534,2
0.039,0.839,0.403,2
1.033,0.182,0.591,3
0.475,0.049,0.273,0
0.536,0.081,0.212,0
1.002,0.202,0.438,1
0.75,1.002,0.506,2
0.422,0.081,0.265,0
0.439,0.083,0.298,0
0.663,0.976,0.51,2
0.37,0.039,0.271,0
0.994,0.198,0.535,3
0.06,0.789,0.463,2
0.508,0.079,0.249,0
0.439,0.689,0.821,2
0.512,0.071,0.268,0
0.372,0.125,0.253,0
0.985,0.234,0.555,3
0.977,0.254,0.543,3
0.309,0.067,0.239,0
0.417,0.726,0.856,2
0.95,0.258,0.541,3
0.965,0.287,0.554,3
0.894,0.25,0.519,3
0.987,0.178,0.529,3
0.047,0.784,0.421,2
0.524,0.639,0.839,2
0.745,1.044,0.482,2
0.483,0.704,0.794,2
0.982,0.05,0.632,4
0.928,0.232,0.47,1
0.342,0.134,0.346,0
0.887,0.234,0.414,1
0.479,0.677,0.852,2
0.513,0.107,0.257,0
0.932,0.034,0.603,4
0.625,0.941,0.556,2
0.738,0.985,0.54,2
0.989,0.006,0.621,4
0.687,0.957,0.615,2
0.358,0.069,0.303,0
0.076,0.814,0.437,2
0.933,0.28,0.552,3
0.863,0.017,0.692,4
0.744,0.977,0.535,2
0.458,0.633,0.774,2
0.52,0.021,0.335,0
0.546,0.74,0.721,2
0.926,0.188,0.478,1
0.464,0.123,0.375,0
0.703,0.989,0.542,2
0.504,0.109,0.338,0
0.552,0.67,0.786,2
0.37,0.079,0.297,0
0.4,0.031,0.256,0
0.385,0.148,0.279,0
0.946,0.049,0.679,4
0.479,0.079,0.288,0
0.937,0.026,0.658,4
0.546,0.631,0.776,2
0.42,0.098,0.253,0
0.519,0.061,0.277,0
0.535,0.732,0.906,2
0.503,0.69,0.747,2
0.135,0.775,0.441,2
0.339,0.006,0.273,0
0.985,0.241,0.511,3
0.943,0.245,0.52,3
0.413,0.013,0.305,0
0.929,0.045,0.563,4
0.538,0.645,0.821,2
0.328,0.111,0.234,0
0.929,0.059,0.582,4
0.718,0.957,0.486,2
0.516,0.056,0.169,0
0.468,0.707,0.812,2
0.911,0.021,0.549,4
0.388,0.024,0.327,0
0.761,0.999,0.532,2
0.967,0.192,0.384,1
0.988,0.002,0.662,4
0.732,0.942,0.55,2
0.056,0.797,0.398,2
0.361,0.068,0.232,0
0.89,0.19,0.53,3
0.954,0.209,0.585,3
0.394,0.08,0.305,0
0.944,0.002,0.575,4
0.951,0.06,0.579,4
0.069,0.803,0.501,2
0.752,0.994,0.498,2
0.086,0.754,0.418,2
0.09,0.858,0.445,2
1.007,0.206,0.624,3
0.124,0.826,0.452,2
0.076,0.767,0.41,2
0.983,0.224,0.498,3
0.439,0.067,0.303,0
0.391,0.097,0.278,0
1.003,0.328,0.524,3
0.98,0.025,0.637,4
0.768,0.866,0.498,2
0.826,0.078,0.675,4
0.783,1.051,0.567,2
0.839,0.237,0.44,1
0.404,0.054,0.221,0
0.11,0.77,0.368,2
0.07,0.728,0.449,2
0.747,0.934,0.546,2
0.48,0.711,0.775,2
0.905,0.195,0.49,1
0.624,0.705,0.812,2
0.866,0.211,0.445,1
0.596,0.703,0.787,2
0.992,0.297,0.606,3
0.414,0.048,0.344,0
0.749,1.009,0.468,2
0.489,0.098,0.221,0
0.953,0.034,0.645,4
0.905,0.275,0.542,3
0.733,0.947,0.542,2
0.905,0.224,0.589,3
0.872,0.188,0.517,1
0.946,0.314,0.617,3
0.123,0.795,0.477,2
0.521,0.669,0.784,2
0.507,0.092,0.315,0
0.933,0.192,0.534,3
0.96,0.005,0.509,4
0.377,0.043,0.274,0
0.506,0.642,0.782,2
0.896,0.232,0.453,1
0.53,0.751,0.827,2
0.051,0.747,0.394,2
0.865,0.227,0.497,1
0.757,0.956,0.558,2
0.389,0.055,0.297,0
0.901,0.032,0.576,4
1.007,0.233,0.527,3
0.967,0.197,0.633,3
0.539,0.679,0.83,2
0.416,0.05,0.245,0
0.946,0.229,0.553,3
0.96,0.232,0.509,3
0.731,0.989,0.491,2
0.516,0.066,0.264,0
0.94,0.239,0.465,1
0.408,0.117,0.305,0
0.387,0.102,0.292,0
0.478,0.048,0.283,0
0.718,0.99,0.568,2
0.887,0.046,0.591,4
0.46,0.031,0.368,0
0.071,0.763,0.487,2
0.726,1.039,0.498,2
0.876,0,0.554,4
0.324,0.024,0.277,0
0.122,0.763,0.449,2
0.51,0.643,0.805,2
0.47,0.685,0.806,2
0.534,0.006,0.271,0
0.912,0.244,0.474,1
0.98,0.246,0.546,3
0.378,0.071,0.313,0
0.955,0.256,0.456,1
0.327,0.029,0.229,0
0.056,0.776,0.431,2
0.553,0.017,0.238,0
0.89,0.056,0.661,4
0.963,0.18,0.589,3
0.554,0.173,0.301,0
0.965,0.174,0.569,3
0.973,0.067,0.621,4
0.455,0.102,0.305,0
1.013,0.233,0.553,3
0.885,0.218,0.454,1
0.769,0.941,0.535,2
0.835,0.05,0.593,4
0.962,0.21,0.5,3
0.882,0.062,0.657,4
0.37,0.131,0.262,0
0.924,0.132,0.615,4
0.996,0.264,0.577,3
0.361,0.054,0.313,0
0.974,0.034,0.612,4
0.387,0.036,0.279,0
0.37,0.061,0.258,0
0.479,0.685,0.781,2
0.089,0.75,0.492,2
0.966,0.213,0.566,3
0.949,0.138,0.477,1
0.758,0.917,0.517,2
0.905,0.052,0.584,4
0.554,0.611,0.771,2
1.014,0.055,0.601,4
0.077,0.881,0.49,2
0.974,0.205,0.374,1
0.065,0.747,0.427,2
0.112,0.822,0.368,2
0.558,0.102,0.347,0
0.944,0.258,0.522,3
0.456,0.025,0.258,0
1.011,0.08,0.622,4
0.52,0.683,0.806,2
0.891,0.02,0.526,4
0.038,0.713,0.443,2
0.907,0.316,0.462,1
0.962,0.306,0.517,3
0.162,0.754,0.437,2
0.951,0.228,0.404,1
0.342,0.106,0.279,0
0.482,0.03,0.321,0
0.839,0.276,0.448,1
0.94,0.283,0.612,3
0.388,0.017,0.348,0
0.5,0.714,0.795,2
0.455,0.055,0.272,0
0.947,0.207,0.498,3
0.019,0.796,0.381,2
0.94,0.089,0.593,4
0.488,0.678,0.803,2
0.948,0.199,0.543,3
0.526,0.667,0.793,2
0.515,0.117,0.313,0
0.082,0.749,0.485,2
1.001,0.193,0.534,3
0.107,0.797,0.391,2
0.668,0.969,0.508,2
0.937,0.021,0.597,4
0.404,0.04,0.204,0
0.115,0.698,0.365,2
0.775,0.955,0.505,2
0.893,0.209,0.487,1
0.114,0.729,0.472,2
0.982,0.208,0.495,3
0.052,0.828,0.415,2
0.754,0.979,0.57,2
0.398,0.041,0.244,0
0.864,0.009,0.673,4
0.106,0.784,0.486,2
0.928,0.178,0.459,1
0.096,0.732,0.475,2
0.424,0.686,0.754,2
0.955,0.007,0.607,4
0.933,0.257,0.402,1
0.537,0.674,0.773,2
0.938,0.235,0.41,1
0.428,0.007,0.299,0
0.498,0.006,0.235,0
1,0.138,0.474,1
0.335,0.145,0.274,0
0.039,0.809,0.42,2
0.528,0.588,0.776,2
0.537,0.752,0.832,2
0.781,0.866,0.528,2
0.512,0.628,0.831,2
0.728,0.853,0.562,2
0.892,0.125,0.593,4
0.932,0.043,0.652,4
0.98,0.209,0.572,3
0.074,0.752,0.414,2
0.953,0.084,0.529,4
0.106,0.722,0.448,2
0.92,0.027,0.648,4
0.112,0.776,0.475,2
0.895,0.219,0.458,1
0.931,0.048,0.561,4
0.436,0.043,0.291,0
0.714,0.976,0.546,2
0.991,0.212,0.662,3
0.512,0.665,0.809,2
0.366,0.005,0.271,0
0.092,0.864,0.4,2
0.759,0.985,0.533,2
0.361,0.043,0.316,0
0.882,0.008,0.611,4
0.571,0.029,0.273,0
0.863,0.156,0.488,1
0.508,0.099,0.315,0
0.496,0.693,0.834,2
0.524,0.659,0.855,2
0.971,0.218,0.525,3
0.924,0.02,0.581,4
0.935,0.196,0.496,1
0.077,0.731,0.403,2
0.579,0.696,0.825,2
0.905,0.05,0.61,4
0.909,0.28,0.466,1
0.083,0.784,0.419,2
0.909,0.164,0.453,1
0.931,0.199,0.379,1
0.929,0.248,0.514,3
0.931,0.24,0.554,3
0.947,0.176,0.532,3
0.898,0.191,0.48,1
0.693,0.975,0.489,2
0.529,0.009,0.266,0
0.446,0.048,0.304,0
0.928,0.022,0.605,4
0.948,0.272,0.623,3
0.915,0.21,0.392,1
0.918,0.224,0.498,1
0.061,0.754,0.4,2
0.933,0.142,0.58,3
0.405,0.008,0.274,0
0.955,0.224,0.58,3
0.911,0.024,0.639,4
0.698,1.017,0.542,2
0.976,0.219,0.448,1
0.553,0.061,0.217,0
0.091,0.747,0.464,2
0.455,0.098,0.31,0
0.923,0.174,0.471,1
0.988,0.194,0.505,3
0.507,0.654,0.805,2
0.428,0.619,0.843,2
0.723,1.025,0.565,2
0.541,0.721,0.778,2
0.972,0.044,0.647,4
0.426,0.05,0.211,0
0.494,0.634,0.762,2
0.899,0.223,0.403,1
0.099,0.782,0.473,2
0.663,0.936,0.565,2
0.517,0.701,0.744,2
0.892,0.239,0.474,1
0.353,0.047,0.317,0
0.915,0.289,0.479,1
0.932,0.2,0.393,1
0.401,0.073,0.303,0
0.444,0.641,0.752,2
0.457,0.079,0.203,0
0.896,0.274,0.533,3
0.57,0.068,0.306,0
0.354,0.049,0.252,0
0.367,0.047,0.261,0
0.802,0.973,0.559,2
0.428,0.07,0.325,0
0.417,0.137,0.246,0
0.506,0.044,0.288,0
0.391,0.104,0.296,0
0.458,0.708,0.791,2
0.075,0.776,0.391,2
0.718,0.983,0.533,2
0.367,0.078,0.318,0
0.508,0.05,0.287,0
0.703,0.999,0.534,2
0.97,0.016,0.669,4
0.396,0.088,0.248,0
0.947,0.237,0.458,1
0.157,0.764,0.518,2
0.728,1.069,0.555,2
0.736,0.973,0.497,2
0.449,0.031,0.317,0
0.911,0.205,0.536,3
1.007,0.198,0.548,3
0.867,0.196,0.443,1
0.555,0.745,0.863,2
0.552,0.095,0.259,0
0.492,0.688,0.842,2
0.911,0.21,0.496,1
0.382,0.019,0.318,0
0.448,0.69,0.791,2
0.973,0.236,0.575,3
0.948,0.252,0.594,3
0.446,0.673,0.784,2
0.498,0.64,0.761,2
0.52,0.002,0.271,0
0.748,1.008,0.496,2
0.932,0.242,0.507,3
0.973,0.223,0.542,3
0.841,0.143,0.458,1
0.679,1.022,0.554,2
0.964,0.06,0.556,4
0.721,0.953,0.5,2
0.731,0.959,0.594,2
0.03,0.731,0.48,2
0.494,0.153,0.333,0
0.904,0.073,0.625,4
0.47,0.124,0.317,0
0.383,0.137,0.352,0
0.695,0.972,0.5,2
0.036,0.816,0.51,2
0.405,0.005,0.223,0
0.982,0.267,0.586,3
0.998,0.246,0.457,1
0.891,0.017,0.643,4
0.678,1.019,0.541,2
0.911,0.209,0.597,3
0.932,0.182,0.437,1
0.049,0.773,0.43,2
0.906,0.035,0.63,4
0.394,0.099,0.294,0
0.513,0.08,0.242,0
0.513,0.639,0.832,2
0.375,0.091,0.311,0
0.74,0.984,0.492,2
0.837,0.248,0.441,1
0.947,0.251,0.553,3
0.344,0.078,0.35,0
0.522,0.086,0.312,0
0.063,0.748,0.444,2
0.951,0.253,0.44,1
0.463,0.026,0.273,0
0.486,0.729,0.801,2
0.508,0.146,0.281,0
0.889,0.039,0.643,4
0.511,0.735,0.83,2
0.093,0.746,0.362,2
0.455,0.675,0.83,2
0.99,0.005,0.597,4
0.888,0.033,0.54,4
0.076,0.767,0.404,2
0.931,0.184,0.606,3
0.486,0.028,0.205,0
0.914,0.28,0.455,1
0.068,0.796,0.362,2
0.438,0.058,0.295,0
0.905,0.165,0.457,1
0.444,0.84,0.862,2
0.685,0.984,0.595,2
0.501,0.059,0.287,0
0.474,0.661,0.775,2
0.945,0.025,0.571,4
0.745,0.976,0.599,2
0.951,0.07,0.535,4
0.517,0.699,0.785,2
0.41,0.042,0.327,0
0.924,0.028,0.566,4
0.345,0.104,0.3,0
0.428,0.04,0.312,0
0.884,0.027,0.678,4
0.988,0.235,0.522,3
0.967,0.197,0.534,3
0.089,0.823,0.47,2
0.699,0.995,0.523,2
0.095,0.748,0.384,2
0.329,0.064,0.346,0
0.465,0.695,0.802,2
0.933,0.259,0.525,3
0.53,0.651,0.788,2
0.656,0.974,0.505,2
0.947,0.276,0.503,3
0.536,0.021,0.283,0
0.081,0.827,0.468,2
0.457,0.134,0.251,0
0.792,0.937,0.474,2
0.483,0.018,0.226,0
0.927,0.252,0.448,1
0.541,0.667,0.786,2
0.951,0.076,0.592,4
0.916,0.217,0.555,3
0.993,0.274,0.551,3
0.509,0.09,0.265,0
0.869,0.295,0.474,1
0.818,0.003,0.563,4
0.405,0.089,0.194,0
0.85,0.24,0.426,1
0.964,0.016,0.646,4
0.095,0.809,0.423,2
0.763,0.986,0.565,2
1.011,0.246,0.582,3
0.668,1.007,0.55,2
0.975,0.076,0.578,4
0.926,0.151,0.527,3
0.458,0.069,0.227,0
0.315,0.048,0.373,0
0.546,0.577,0.705,2
0.374,0.098,0.327,0
0.03,0.709,0.387,2
1.01,0.264,0.531,3
0.955,0.272,0.401,1
0.944,0.049,0.592,4
0.382,0.013,0.31,0
0.801,0.975,0.547,2
1.034,0.259,0.56,3
0.353,0.055,0.318,0
0.109,0.831,0.402,2
0.895,0.035,0.613,4
0.896,0.227,0.45,1
0.085,0.723,0.39,2
0.975,0.23,0.503,3
0.897,0.217,0.509,1
0.382,0.051,0.269,0
0.889,0.226,0.387,1
0.838,0.214,0.433,1
0.16,0.693,0.451,2
0.952,0.307,0.511,3
0.068,0.782,0.459,2
0.732,0.938,0.466,2
0.432,0.717,0.732,2
0.534,0.051,0.289,0
0.469,0.08,0.291,0
0.948,0.049,0.56,4
0.706,0.947,0.511,2
0.972,0.057,0.609,4
0.866,0.303,0.457,1
0.561,0.114,0.25,0
0.504,0.074,0.311,0
0.578,0.09,0.202,0
0.397,0.073,0.298,0
0.468,0.752,0.761,2
0.489,0.682,0.789,2
0.736,0.926,0.478,2
0.562,0.087,0.222,0
0.893,0.023,0.626,4
0.146,0.723,0.442,2
0.495,0.014,0.293,0
0.748,1.009,0.556,2
0.446,0.131,0.299,0
0.975,0.213,0.522,3
0.984,0.013,0.624,4
0.403,0.053,0.285,0
0.922,0.292,0.473,1
0.774,0.97,0.554,2
0.544,0.091,0.316,0
0.553,0.091,0.264,0
0.14,0.772,0.393,2
0.394,0.09,0.284,0
0.939,0.17,0.407,1
0.939,0.037,0.582,4
0.858,0.192,0.451,1
0.435,0.021,0.195,0
0.472,0.073,0.301,0
0.546,0.687,0.8,2
0.498,0.694,0.82,2
0.954,0.02,0.646,4
0.524,0.728,0.853,2
0.965,0.297,0.588,3
0.936,0.264,0.605,3
0.466,0.706,0.761,2
0.334,0.089,0.228,0
0.988,0.002,0.589,4
0.52,0.68,0.733,2
0.067,0.788,0.443,2
0.498,0.102,0.288,0
0.921,0.242,0.487,1
0.499,0.695,0.808,2
0.84,0.98,0.645,2
0.42,0.694,0.825,2
0.943,0.165,0.461,1
0.478,0.024,0.236,0
0.975,0.209,0.596,3
0.031,0.778,0.452,2
0.38,0.058,0.281,0
0.938,0.271,0.412,1
0.866,0.202,0.561,3
0.428,0.08,0.336,0
0.901,0.343,0.462,1
0.485,0.086,0.305,0
0.923,0.261,0.575,3
0.734,0.975,0.501,2
0.055,0.768,0.426,2
0.485,0.703,0.83,2
0.39,0.027,0.292,0
0.712,0.982,0.54,2
0.922,0.182,0.551,3
0.83,0.18,0.418,1
0.919,0.235,0.533,3
0.981,0.001,0.571,4
0.457,0.641,0.874,2
0.965,0.021,0.673,4
0.756,1.047,0.552,2
0.669,0.975,0.473,2
0.564,0.039,0.313,0
0.451,0.645,0.749,2
0.538,0.093,0.26,0
0.917,0.228,0.522,3
0.93,0.022,0.679,4
0.902,0.165,0.435,1
0.528,0.626,0.801,2
0.407,0.003,0.26,0
0.727,0.96,0.513,2
0.782,0.969,0.564,2
0.959,0.039,0.568,4
0.537,0.018,0.22,0
0.093,0.743,0.488,2
0.362,0.145,0.266,0
0.518,0.038,0.315,0
0.976,0.241,0.532,3
0.97,0.068,0.623,4
0.382,0.046,0.322,0
0.707,1.012,0.558,2
0.347,0.095,0.258,0
0.762,0.995,0.511,2
0.945,0.164,0.497,1
0.701,0.932,0.56,2
0.399,0.037,0.274,0
0.947,0.267,0.465,1
0.492,0.111,0.27,0
0.925,0.203,0.477,1
0.957,0.255,0.408,1
0.031,0.707,0.419,2
0.363,0.025,0.236,0
0.943,0.005,0.591,4
0.073,0.832,0.467,2
0.981,0.195,0.617,3
0.991,0.196,0.328,1
0.14,0.789,0.396,2
0.919,0.228,0.386,1
0.374,0.087,0.365,0
0.548,0.651,0.823,2
0.016,0.789,0.477,2
0.954,0.204,0.509,3
0.392,0.129,0.291,0
0.057,0.727,0.429,2
1.002,0.256,0.464,3
0.394,0.063,0.399,0
0.516,0.767,0.827,2
0.484,0.086,0.321,0
0.464,0.067,0.309,0
0.677,1.035,0.531,2
0.525,0.737,0.778,2
0.916,0.266,0.466,1
0.491,0.706,0.829,2
0.871,0.027,0.624,4
0.444,0.065,0.38,0
0.964,0.18,0.404,1
0.371,0.086,0.303,0
0.902,0.194,0.407,1
0.324,0.053,0.273,0
0.94,0.233,0.434,1
1.023,0.287,0.53,3
0.978,0.186,0.614,3
0.107,0.685,0.403,2
0.973,0.102,0.625,4
0.723,0.933,0.532,2
0.404,0.69,0.808,2
0.939,0.055,0.57,4
0.429,0.077,0.239,0
0.542,0.066,0.265,0
0.931,0.193,0.482,1
0.443,0.643,0.814,2
0.945,0.05,0.555,4
0.49,0.698,0.858,2
0.827,0.235,0.526,1
0.967,0.294,0.585,3
0.881,0.19,0.414,1
0.134,0.838,0.427,2
0.419,0.081,0.202,0
0.904,0.023,0.605,4
0.415,0.074,0.3,0
0.747,1.016,0.525,2
0.894,0.299,0.555,3
0.996,0.221,0.562,3
0.447,0.585,0.804,2
0.71,1.014,0.472,2
0.483,0.671,0.872,2
0.959,0.312,0.57,3
0.72,1.012,0.553,2
0.441,0.689,0.803,2
0.458,0.713,0.808,2
0.955,0.208,0.511,3
0.553,0.059,0.245,0
0.448,0.662,0.773,2
0.744,0.993,0.465,2
0.306,0.073,0.235,0
0.107,0.775,0.44,2
0.882,0.156,0.448,1
0.916,0.179,0.592,3
0.957,0.264,0.547,3
0.536,0.65,0.803,2
0.781,0.951,0.528,2
0.77,1.031,0.56,2
0.53,0.686,0.77,2
0.908,0.023,0.665,4
0.131,0.797,0.469,2
0.488,0.595,0.776,2
0.974,0.209,0.574,3
0.025,0.813,0.396,2
0.942,0.22,0.397,1
0.55,0.101,0.276,0
0.471,0.689,0.797,2
0.366,0.08,0.256,0
0.512,0.722,0.843,2
0.947,0.183,0.46,1
0.117,0.759,0.517,2
0.094,0.719,0.426,2
0.35,0.09,0.273,0
0.947,0.305,0.479,3
0.861,0.369,0.594,3
0.357,0.064,0.226,0
0.993,0.234,0.549,3
0.554,0.63,0.802,2
0.944,0.193,0.527,3
0.068,0.784,0.388,2
0.932,0.017,0.574,4
0.021,0.776,0.386,2
0.303,0.053,0.236,0
0.806,0.244,0.477,1
1.051,0.198,0.622,3
0.937,0.272,0.491,3
0.681,0.954,0.511,2
0.959,0.205,0.512,3
0.512,0.076,0.247,0
0.904,0.006,0.602,4
0.915,0.029,0.554,4
0.462,0.666,0.678,2
0.078,0.786,0.445,2
0.915,0.19,0.438,1
0.357,0.075,0.34,0
0.074,0.72,0.431,2
0.439,0.691,0.781,2
0.915,0.016,0.634,4
0.039,0.729,0.357,2
0.542,0.672,0.84,2
0.946,0.239,0.423,1
0.478,0.116,0.28,0
0.951,0.009,0.575,4
0.477,0.665,0.789,2
0.506,0.689,0.777,2
0.82,0.989,0.456,2
0.058,0.773,0.422,2
0.055,0.774,0.463,2
0.993,0.023,0.522,4
0.406,0.024,0.219,0
0.916,0.147,0.625,4
0.504,0.069,0.253,0
0.94,0.237,0.53,3
0.435,0.042,0.259,0
0.491,0.122,0.31,0
0.394,0.029,0.307,0
0.468,0.107,0.296,0
0.92,0.033,0.564,4
0.89,0.068,0.681,4
0.397,0.033,0.287,0
0.791,0.972,0.576,2
0.984,0.208,0.499,3
0.886,0.242,0.416,1
0.923,0.027,0.534,4
0.422,0.108,0.309,0
0.043,0.787,0.38,2
0.52,0.033,0.254,0
0.917,0.247,0.574,3
0.947,0.135,0.463,1
0.742,1.05,0.531,2
0.702,0.956,0.493,2
0.395,0.079,0.27,0
0.08,0.819,0.558,2
0.73,0.979,0.559,2
0.546,0.684,0.745,2
0.759,0.922,0.549,2
0.491,0.714,0.724,2
0.399,0.084,0.268,0
0.985,0.016,0.584,4
0.018,0.709,0.515,2
0.733,0.971,0.487,2
0.938,0.203,0.594,3
0.587,0.67,0.767,2
0.908,0.117,0.626,4
0.066,0.731,0.474,2
