x,y,cluster
1.026,0.621,1
0.431,0.045,0
0.472,0.699,4
0.506,0.078,0
0.477,0.1,0
0.452,0.73,4
0.987,0.474,1
0.448,0.735,4
1.011,0.487,1
0.038,0.82,3
0.453,0.019,0
0.542,0.069,0
0.434,0.71,4
0.062,0.83,3
0.983,0.568,1
0.469,0.068,0
0.513,0.015,0
0.521,0.109,0
0.513,0.003,0
0.271,0.542,2
0.285,0.424,2
0.495,0.034,0
0.467,0.678,4
0.155,0.688,3
0.243,0.59,2
0.027,0.787,3
0.387,0.698,4
0.489,0.04,0
0.228,0.482,2
0.517,0.087,0
0.99,0.584,1
0.502,0.008,0
0.252,0.548,2
0.393,0.732,4
0.452,0.669,4
0.48,0.142,0
0.234,0.505,2
0.081,0.88,3
0.419,0.689,4
0.395,0.765,4
0.981,0.476,1
1.003,0.613,1
0.252,0.516,2
0.432,0.008,0
0.044,0.801,3
0.428,0.122,0
0.506,0.644,4
0.514,0.08,0
0.117,0.724,3
0.498,0.717,4
0.407,0.783,4
0.423,0.774,4
1.014,0.474,1
0.405,0.723,4
0.545,0.057,0
0.238,0.524,2
0.952,0.526,1
0.448,0.049,0
0.47,0.076,0
0.266,0.483,2
0.907,0.535,1
0.503,0.041,0
0.996,0.501,1
0.505,0.084,0
0.565,0.079,0
0.279,0.575,2
0.933,0.573,1
0.255,0.494,2
0.959,0.487,1
0.314,0.47,2
0.342,0.463,2
0.061,0.732,3
0.083,0.743,3
0.089,0.764,3
1.005,0.534,1
0.999,0.55,1
0.247,0.493,2
0.573,0.079,0
0.492,0.083,0
0.331,0.488,2
0.535,0.058,0
0.517,0.073,0
0.495,0.093,0
0.437,0.712,4
0.329,0.504,2
0.306,0.581,2
0.48,0.666,4
0.951,0.559,1
0.274,0.526,2
0.039,0.784,3
0.444,0.696,4
0.405,0.635,4
1.017,0.542,1
0.962,0.535,1
0.418,0.722,4
0.064,0.715,3
0.51,0.008,0
0.953,0.583,1
0.252,0.573,2
0.296,0.538,2
0.458,0.727,4
0.07,0.708,3
0.073,0.788,3
0.464,0.765,4
0.078,0.715,3
0.067,0.845,3
1.053,0.539,1
0.522,0.103,0
0.068,0.838,3
0.062,0.819,3
0.097,0.816,3
0.056,0.803,3
0.245,0.485,2
0.28,0.523,2
0.056,0.783,3
0.553,0.087,0
0.293,0.546,2
0.25,0.493,2
0.95,0.506,1
0.595,0.055,0
0.499,0.004,0
0.509,0.055,0
0.55,0.074,0
0.991,0.547,1
0.131,0.74,3
0.98,0.575,1
0.523,0.109,0
0.39,0.687,4
0.109,0.76,3
1.032,0.541,1
0.104,0.836,3
1.049,0.6,1
0.419,0.722,4
0.045,0.794,3
0.541,0.099,0
0.068,0.722,3
0.495,0.743,4
0.488,0.768,4
0.313,0.496,2
0.28,0.492,2
0.075,0.754,3
0.501,0.085,0
0.932,0.566,1
0.999,0.524,1
0.308,0.535,2
0.322,0.592,2
0.435,0.737,4
0.499,0.101,0
0.47,0.069,0
0.882,0.492,1
0.526,0.005,0
0.037,0.819,3
1.002,0.56,1
0.474,0.117,0
0.951,0.53,1
0.045,0.818,3
0.468,0.743,4
0.422,0.717,4
0.516,0.054,0
0.316,0.481,2
0.552,0.098,0
0.046,0.757,3
1.012,0.434,1
0.443,0.761,4
0.102,0.756,3
0.06,0.781,3
0.306,0.479,2
0.26,0.485,2
0.48,0.079,0
0.253,0.542,2
0.512,0.074,0
0.478,0.672,4
0.377,0.524,2
0.468,0.03,0
0.26,0.464,2
0.056,0.752,3
0.379,0.769,4
1.028,0.566,1
0.356,0.701,4
0.549,0.095,0
0.282,0.445,2
0.503,0.109,0
1.013,0.489,1
1,0.503,1
0.459,0.042,0
0.216,0.488,2
0.11,0.76,3
0.982,0.53,1
0.293,0.54,2
0.199,0.504,2
0.101,0.758,3
0.948,0.486,1
0.445,0.717,4
0.444,0.695,4
0.468,0.116,0
1.013,0.56,1
0.413,0.7,4
0.229,0.593,2
0.129,0.749,3
0.484,0.013,0
0.993,0.492,1
0.884,0.544,1
0.522,0.096,0
0.281,0.523,2
0.256,0.401,2
0.36,0.559,2
0.121,0.807,3
0.461,0.72,4
0.487,0.673,4
0.914,0.488,1
0.241,0.458,2
0.273,0.518,2
0.409,0.706,4
0.246,0.53,2
0.954,0.515,1
0.487,0.09,0
0.1,0.765,3
0.462,0.063,0
0.374,0.679,4
0.531,0.073,0
0.488,0.745,4
1.03,0.52,1
0.993,0.543,1
0.448,0.636,4
0.284,0.44,2
0.465,0.771,4
0.476,0.089,0
0.961,0.532,1
1.004,0.518,1
1.029,0.556,1
0.557,0.088,0
0.269,0.515,2
0.287,0.569,2
1,0.559,1
0.264,0.536,2
0.289,0.559,2
0.943,0.552,1
0.103,0.745,3
0.058,0.81,3
0.429,0.74,4
0.954,0.497,1
0.241,0.436,2
0.936,0.559,1
0.463,0.07,0
0.59,0.114,0
0.427,0.685,4
1.047,0.499,1
0.921,0.558,1
0.217,0.45,2
0.104,0.797,3
0.454,0.796,4
0.462,0.722,4
0.922,0.531,1
0.228,0.515,2
0.081,0.79,3
0.098,0.759,3
0.516,0.127,0
0.5,0.691,4
0.277,0.52,2
1.011,0.515,1
0.443,0.617,4
0.481,0.002,0
0.228,0.521,2
0.406,0.72,4
0.014,0.835,3
0.121,0.782,3
0.094,0.837,3
0.374,0.739,4
0.536,0.072,0
0.254,0.517,2
0.282,0.504,2
0.053,0.686,3
0.417,0.756,4
0.278,0.529,2
0.526,0.072,0
0.281,0.439,2
0.311,0.556,2
0.438,0.704,4
0.271,0.473,2
1.016,0.567,1
1.005,0.569,1
0.517,0.106,0
0.144,0.785,3
0.069,0.738,3
0.509,0.13,0
0.453,0.735,4
0.274,0.528,2
0.03,0.748,3
0.474,0.083,0
0.933,0.472,1
0.425,0.679,4
0.943,0.589,1
0.974,0.496,1
0.089,0.824,3
0.508,0.152,0
0.441,0.737,4
0.04,0.853,3
0.073,0.755,3
0.083,0.797,3
0.959,0.491,1
0.431,0.7,4
0.113,0.829,3
0.44,0.759,4
0.538,0.073,0
0.241,0.553,2
0.36,0.771,4
0.977,0.589,1
0.466,0.671,4
0.439,0.79,4
0.273,0.485,2
0.265,0.531,2
0.247,0.481,2
0.255,0.575,2
0.498,0.019,0
0.056,0.753,3
0.443,0.044,0
0.242,0.512,2
0.938,0.57,1
0.462,0.644,4
0.54,0.069,0
0.121,0.79,3
0.282,0.547,2
0.259,0.471,2
0.269,0.47,2
0.087,0.757,3
0.999,0.53,1
0.512,0.018,0
0.466,0.757,4
0.107,0.754,3
0.517,0.08,0
0.1,0.866,3
0.385,0.753,4
0.433,0.706,4
0.456,0.737,4
0.406,0.802,4
0.484,0.061,0
0.409,0.751,4
0.017,0.833,3
0.394,0.701,4
0.106,0.797,3
0.092,0.858,3
0.46,0.094,0
0.223,0.521,2
0.08,0.804,3
0.063,0.807,3
1.007,0.55,1
0.127,0.729,3
0.111,0.797,3
0.968,0.569,1
0.099,0.728,3
0.27,0.435,2
0.979,0.556,1
0.97,0.55,1
0.966,0.52,1
0.484,0.036,0
0.45,0.803,4
0.284,0.527,2
0.392,0.778,4
0.32,0.543,2
0.24,0.517,2
0.963,0.579,1
0.372,0.76,4
0.523,0.075,0
0.21,0.539,2
0.515,0.114,0
0.528,0.08,0
0.248,0.466,2
0.41,0.741,4
0.468,0.661,4
0.299,0.498,2
0.241,0.539,2
0.334,0.477,2
0.4,0.768,4
0.533,0.104,0
0.267,0.419,2
1.102,0.514,1
0.269,0.458,2
0.42,0.01,0
0.896,0.497,1
0.412,0.732,4
0.465,0.714,4
0.256,0.532,2
0.432,0.722,4
0.424,0.655,4
0.071,0.84,3
0.547,0.111,0
0.221,0.583,2
0.045,0.795,3
0.291,0.542,2
0.36,0.725,4
0.004,0.752,3
0.158,0.754,3
0.383,0.694,4
0.122,0.815,3
0.438,0.798,4
0.097,0.759,3
0.394,0.693,4
1.021,0.492,1
0.266,0.502,2
0.29,0.428,2
0.235,0.54,2
0.928,0.574,1
0.483,0.712,4
0.972,0.52,1
0.275,0.435,2
0.397,0.739,4
0.451,0.666,4
0.107,0.784,3
0.24,0.424,2
1.026,0.524,1
0.299,0.484,2
0.362,0.744,4
0.537,0.058,0
0.27,0.414,2
0.137,0.688,3
0.475,0.714,4
0.106,0.771,3
0.018,0.768,3
0.051,0.777,3
0.234,0.478,2
0.494,0.72,4
0.49,0.039,0
0.988,0.629,1
0.427,0.671,4
0.961,0.544,1
0.101,0.778,3
0.252,0.541,2
0.89,0.464,1
0.54,0.706,4
0.087,0.832,3
0.971,0.603,1
0.305,0.51,2
0.237,0.495,2
1.025,0.572,1
0.258,0.538,2
0.423,0.7,4
0.944,0.536,1
0.085,0.835,3
0.426,0.763,4
0.056,0.786,3
0.978,0.452,1
0.064,0.815,3
0.501,0.071,0
0.224,0.519,2
0.934,0.557,1
0.3,0.415,2
0.08,0.83,3
0.227,0.456,2
1.023,0.543,1
0.322,0.439,2
0.457,0.758,4
0.262,0.448,2
0.258,0.418,2
0.098,0.802,3
0.072,0.742,3
0.282,0.49,2
0.44,0.727,4
0.516,0.069,0
0.556,0.055,0
0.314,0.496,2
0.475,0.046,0
0.025,0.76,3
0.065,0.754,3
0.534,0.073,0
0.321,0.563,2
0.376,0.716,4
0.434,0.671,4
0.263,0.509,2
0.465,0.724,4
0.91,0.544,1
0.48,0.164,0
0.572,0.159,0
1.025,0.552,1
0.903,0.485,1
0.342,0.742,4
1.1,0.566,1
0.066,0.82,3
0.957,0.629,1
0.434,0.696,4
0.511,0.036,0
0.135,0.779,3
0.056,0.736,3
0.066,0.73,3
0.035,0.771,3
0.264,0.477,2
0.323,0.451,2
0.495,0.7,4
1,0.571,1
0.013,0.804,3
0.526,0.116,0
0.504,0.105,0
0.294,0.473,2
0.327,0.497,2
0.437,0.688,4
0.914,0.522,1
0.511,0.023,0
1.01,0.508,1
0.075,0.791,3
0.07,0.771,3
0.917,0.506,1
0.441,0.134,0
1.027,0.549,1
1.015,0.566,1
0.26,0.488,2
0.999,0.502,1
0.969,0.465,1
1.016,0.604,1
0.284,0.48,2
0.434,0.767,4
0.995,0.511,1
0.553,0.115,0
0.962,0.512,1
0.465,0.02,0
0.47,0.708,4
0.396,0.755,4
0.956,0.545,1
0.031,0.736,3
0.967,0.533,1
0.293,0.495,2
0.111,0.778,3
0.257,0.481,2
0.106,0.733,3
0.999,0.538,1
0.913,0.585,1
0.253,0.49,2
0.472,0.101,0
0.265,0.49,2
0.381,0.713,4
0.024,0.787,3
0.927,0.565,1
0.365,0.684,4
0.118,0.822,3
0.486,0.732,4
0.607,0.096,0
0.486,0.711,4
0.994,0.496,1
1.03,0.651,1
0.22,0.458,2
0.504,0.095,0
0.964,0.551,1
0.254,0.536,2
0.445,0.057,0
0.971,0.573,1
0.05,0.85,3
0.511,0.033,0
0.521,0.077,0
0.362,0.732,4
0.119,0.723,3
0.492,0.706,4
1.017,0.473,1
0.303,0.467,2
0.315,0.477,2
0.086,0.783,3
0.107,0.739,3
0.51,0.109,0
0.311,0.441,2
0.453,0.745,4
0.186,0.524,2
0.514,0.1,0
0.307,0.557,2
0.492,0.124,0
0.521,0.012,0
0.515,0.082,0
0.255,0.47,2
0.244,0.486,2
1.062,0.494,1
1.048,0.484,1
0.453,0.088,0
0.37,0.664,4
0.024,0.781,3
1.067,0.515,1
0.061,0.75,3
0.287,0.498,2
0.262,0.552,2
0.905,0.514,1
0.213,0.465,2
0.973,0.562,1
0.905,0.583,1
1.028,0.477,1
0.474,0.731,4
0.993,0.489,1
0.48,0.794,4
1.049,0.535,1
0.079,0.829,3
0.467,0.687,4
0.52,0.765,4
0.956,0.555,1
0.394,0.717,4
0.255,0.57,2
0.406,0.648,4
0.513,0.128,0
0.503,0.75,4
0.282,0.487,2
0.9,0.529,1
0.199,0.52,2
0.321,0.469,2
0.975,0.544,1
0.44,0.057,0
1.003,0.536,1
0.956,0.495,1
0.403,0.703,4
0.933,0.51,1
0.393,0.663,4
0.262,0.478,2
0.472,0.06,0
0.118,0.755,3
0.295,0.553,2
0.213,0.479,2
0.311,0.526,2
0.304,0.542,2
0.48,0.819,4
1.064,0.537,1
0.444,0.725,4
0.02,0.769,3
0.368,0.676,4
0.464,0.753,4
0.322,0.469,2
0.05,0.816,3
0.072,0.807,3
0.987,0.482,1
0.43,0.102,0
0.479,0.116,0
0.262,0.488,2
0.043,0.823,3
0.437,0.78,4
0.08,0.812,3
0.077,0.763,3
0.097,0.781,3
0.99,0.466,1
0.971,0.52,1
0.42,0.701,4
0.308,0.466,2
0.269,0.506,2
0.131,0.665,3
0.061,0.779,3
0.099,0.73,3
0.467,0.068,0
0.274,0.515,2
0.082,0.708,3
0.468,0.07,0
0.444,0.761,4
0.19,0.534,2
0.076,0.701,3
0.36,0.571,2
0.109,0.857,3
0.961,0.593,1
0.212,0.553,2
0.483,0.03,0
0.538,0.096,0
0.053,0.807,3
0.201,0.417,2
0.285,0.544,2
0.487,0.66,4
0.469,0.739,4
0.55,0.062,0
0.936,0.601,1
0.07,0.751,3
0.034,0.738,3
1.03,0.556,1
0.957,0.612,1
0.526,0.071,0
0.538,0.031,0
0.376,0.494,2
0.545,0.095,0
0.955,0.52,1
0.277,0.575,2
0.278,0.451,2
0.333,0.42,2
0.398,0.717,4
0.994,0.529,1
1.014,0.572,1
0.413,0.06,0
0.245,0.48,2
0.218,0.525,2
0.023,0.766,3
0.987,0.517,1
0.095,0.84,3
0.967,0.547,1
1.054,0.513,1
0.446,0.094,0
0.547,0.071,0
0.316,0.509,2
0.291,0.515,2
0.489,0.138,0
0.951,0.532,1
0.504,0.641,4
0.492,0.143,0
1.038,0.564,1
0.057,0.769,3
0.234,0.494,2
0.443,0.796,4
0.526,0.048,0
0.299,0.558,2
0.508,0.065,0
0.399,0.77,4
0.464,0.722,4
0.261,0.5,2
0.517,0.042,0
0.103,0.828,3
0.488,0.071,0
0.088,0.729,3
0.495,0.733,4
0.058,0.736,3
0.524,0.069,0
0.333,0.687,4
0.458,0.738,4
0.213,0.548,2
0.963,0.498,1
0.533,0.074,0
0.537,0.076,0
0.526,0.054,0
0.273,0.551,2
0.08,0.74,3
0.328,0.481,2
0.293,0.54,2
0.922,0.532,1
0.228,0.49,2
0.486,0.124,0
0.016,0.797,3
0.353,0.508,2
0.945,0.606,1
0.427,0.055,0
0.908,0.586,1
0.299,0.498,2
0.089,0.683,3
0.962,0.55,1
0.435,0.698,4
0.924,0.508,1
0.253,0.527,2
0.482,0.048,0
0.251,0.485,2
1.019,0.519,1
0.413,0.743,4
0.395,0.739,4
0.907,0.511,1
0.261,0.453,2
0.011,0.792,3
0.913,0.493,1
0.307,0.536,2
0.99,0.509,1
0.256,0.492,2
0.007,0.74,3
0.486,0.119,0
0.357,0.711,4
0.556,0.075,0
0.219,0.48,2
0.475,0.746,4
1.032,0.485,1
0.255,0.474,2
0.287,0.508,2
0.998,0.515,1
0.25,0.546,2
1.005,0.542,1
0.998,0.548,1
0.33,0.517,2
0.214,0.55,2
0.202,0.491,2
0.444,0.654,4
0.104,0.751,3
0.087,0.776,3
0.217,0.461,2
0.097,0.809,3
0.108,0.788,3
0.098,0.753,3
0.943,0.604,1
0.236,0.545,2
0.945,0.54,1
0.551,0.044,0
0.059,0.771,3
0.24,0.462,2
0.477,0.175,0
0.959,0.585,1
0.215,0.491,2
0.32,0.483,2
0.481,0.109,0
0.14,0.849,3
0.111,0.802,3
0.555,0.054,0
0.235,0.509,2
0.511,0.699,4
0.133,0.751,3
0.088,0.761,3
0.993,0.521,1
0.138,0.858,3
0.409,0.774,4
0.501,0.113,0
0.247,0.549,2
0.42,0.796,4
0.93,0.443,1
0.306,0.484,2
0.045,0.829,3
0.982,0.611,1
0.304,0.465,2
0.386,0.774,4
0.03,0.84,3
0.511,0.708,4
0.466,0.015,0
0.32,0.463,2
0.412,0.656,4
1.008,0.582,1
0.965,0.483,1
0.396,0.749,4
0.437,0.737,4
0.263,0.543,2
1.074,0.576,1
0.055,0.687,3
0.46,0.781,4
0.235,0.526,2
0.268,0.47,2
0.015,0.734,3
0.28,0.431,2
0.129,0.794,3
0.061,0.755,3
0.961,0.523,1
0.418,0.698,4
0.419,0.776,4
0.268,0.509,2
1.035,0.576,1
0.222,0.501,2
0.477,0.741,4
0.438,0.77,4
0.479,0.091,0
0.294,0.478,2
0.11,0.701,3
0.181,0.477,2
0.436,0.728,4
0.205,0.491,2
0.958,0.512,1
1.017,0.462,1
0.252,0.478,2
0.993,0.524,1
0.426,0.778,4
0.219,0.527,2
0.942,0.532,1
0.964,0.443,1
0.122,0.735,3
0.548,0.061,0
0.262,0.493,2
1.035,0.537,1
0.367,0.755,4
0.502,0.72,4
0.342,0.478,2
0.503,0.069,0
0.996,0.513,1
1.02,0.497,1
0.058,0.74,3
0.963,0.578,1
0.038,0.774,3
0.06,0.865,3
0.947,0.55,1
0.422,0.089,0
0.448,0.033,0
0.554,0.022,0
0.2,0.451,2
0.283,0.46,2
0.265,0.528,2
0.456,0.684,4
0.091,0.779,3
0.585,0.04,0
0.039,0.788,3
0.458,0.738,4
0.08,0.787,3
0.457,0.786,4
0.463,0.803,4
0.236,0.46,2
0.277,0.504,2
0.14,0.776,3
0.001,0.821,3
0.478,0.022,0
0.115,0.783,3
0.053,0.817,3
0.963,0.606,1
0.459,0.063,0
0.446,0.036,0
0.426,0.731,4
0.119,0.791,3
0.423,0.708,4
0.099,0.774,3
0.122,0.769,3
0.01,0.792,3
0.262,0.457,2
0.527,0.071,0
0.089,0.759,3
0.395,0.696,4
0.268,0.544,2
0.992,0.473,1
0.421,0.743,4
0.968,0.563,1
0.074,0.757,3
0.451,0.742,4
0.284,0.521,2
0.257,0.511,2
0.988,0.52,1
0.504,0.022,0
1.066,0.569,1
0.363,0.53,2
0.962,0.545,1
0.362,0.782,4
0.478,0.715,4
0.993,0.538,1
0.243,0.543,2
0.387,0.78,4
0.525,0.121,0
0.214,0.486,2
0.394,0.681,4
0.432,0.085,0
1.022,0.558,1
0.223,0.424,2
0.517,0.06,0
0.963,0.548,1
0.493,0.68,4
0.866,0.505,1
0.093,0.718,3
0.889,0.489,1
0.107,0.82,3
1.011,0.469,1
0.534,0.108,0
0.463,0.116,0
0.981,0.589,1
0.953,0.566,1
0.41,0.697,4
0.998,0.486,1
0.495,0.078,0
0.554,0.09,0
1.026,0.642,1
0.308,0.534,2
0.063,0.788,3
0.419,0.13,0
0.477,0.177,0
0.935,0.493,1
0.477,0.678,4
0.462,0.795,4
0.451,0.027,0
0.447,0.726,4
0.434,0.783,4
0.058,0.723,3
0.27,0.5,2
0.389,0.659,4
0.54,0.083,0
0.272,0.463,2
0.441,0.691,4
0.093,0.823,3
0.512,0.027,0
1.048,0.493,1
0.116,0.855,3
0.294,0.492,2
0.064,0.832,3
0.441,0.748,4
1.087,0.473,1
0.513,0.112,0
0.384,0.769,4
0.331,0.529,2
0.118,0.842,3
0.405,0.686,4
0.417,0.721,4
0.114,0.853,3
0.11,0.776,3
0.532,0.097,0
0.479,0.115,0
0.982,0.535,1
0.48,0.722,4
0.21,0.556,2
0.967,0.561,1
0.998,0.552,1
0.274,0.524,2
0.262,0.476,2
0.516,0.061,0
0.263,0.458,2
0.967,0.534,1
0.483,0.749,4
0.035,0.858,3
0.075,0.754,3
0.473,0.658,4
0.248,0.545,2
0.079,0.791,3
0.967,0.566,1
0.471,0.106,0
0.482,0.688,4
0.322,0.495,2
0.28,0.442,2
1.015,0.537,1
0.053,0.852,3
0.442,0.745,4
0.928,0.499,1
0.293,0.51,2
0.415,0.717,4
0.574,0.039,0
0.966,0.493,1
0.447,0.732,4
0.984,0.544,1
0.026,0.758,3
0.002,0.832,3
0.987,0.534,1
0.457,0.722,4
0.467,0.048,0
0.255,0.508,2
1.002,0.505,1
0.942,0.566,1
0.294,0.488,2
0.417,0.73,4
0.449,0.75,4
1.067,0.586,1
0.304,0.485,2
0.431,0.663,4
0.444,0.72,4
0.439,0.767,4
0.971,0.549,1
0.279,0.501,2
0.042,0.795,3
0.442,0.651,4
0.287,0.538,2
0.988,0.49,1
0.995,0.513,1
0.443,0.096,0
0.267,0.506,2
1.006,0.523,1
0.291,0.506,2
0.422,0.728,4
0.978,0.575,1
0.539,0.019,0
1.098,0.495,1
0.311,0.506,2
0.512,0.084,0
0.485,0.652,4
0.5,0.763,4
0.116,0.755,3
0.339,0.525,2
0.274,0.481,2
0.016,0.793,3
0.05,0.771,3
1.022,0.518,1
0.916,0.611,1
0.275,0.523,2
1.022,0.574,1
0.467,0.057,0
0.249,0.549,2
0.529,0.144,0
0.914,0.544,1
0.257,0.526,2
0.074,0.811,3
0.546,0.142,0
0.449,0.752,4
0.449,0.762,4
0.513,0.695,4
0.53,0.009,0
0.229,0.57,2
0.256,0.507,2
1.016,0.584,1
0.317,0.468,2
0.435,0.09,0
0.371,0.796,4
0.424,0.765,4
0.091,0.716,3
0.515,0.082,0
0.985,0.568,1
0.49,0.079,0
0.269,0.553,2
0.072,0.75,3
0.283,0.484,2
0.23,0.53,2
0.311,0.512,2
0.517,0.16,0
0.307,0.464,2
0.232,0.487,2
0.422,0.094,0
0.076,0.736,3
0.525,0.031,0
0.569,0.111,0
0.978,0.504,1
0.987,0.511,1
0.475,0.744,4
0.441,0.72,4
0.442,0.68,4
0.965,0.593,1
0.484,0.075,0
0.419,0.74,4
0.92,0.569,1
0.12,0.791,3
0.052,0.742,3
0.259,0.474,2
0.398,0.708,4
0.884,0.515,1
0.99,0.528,1
0.599,0.084,0
0.479,0.129,0
0.217,0.514,2
0.484,0.74,4
0.49,0.702,4
0.338,0.558,2
0.481,0.102,0
0.467,0.695,4
0.43,0.725,4
0.489,0.771,4
0.057,0.815,3
0.909,0.594,1
0.465,0.735,4
0.399,0.747,4
0.402,0.687,4
0.38,0.788,4
0.986,0.569,1
0.1,0.834,3
0.255,0.502,2
0.294,0.533,2
0.486,0.078,0
0.324,0.485,2
0.005,0.738,3
0.382,0.738,4
0.53,0.019,0
1.023,0.516,1
0.265,0.594,2
0.093,0.807,3
0.958,0.531,1
1.004,0.521,1
0.052,0.797,3
0.407,0.687,4
0.49,0.122,0
0.286,0.631,2
0.269,0.468,2
0.115,0.818,3
0.475,0.737,4
0.413,0.75,4
0.426,0.708,4
0.049,0.74,3
0.248,0.548,2
0.05,0.782,3
0.477,0.737,4
0.951,0.565,1
0.275,0.47,2
0.942,0.553,1
0.391,0.8,4
0.458,0.106,0
0.259,0.538,2
0.317,0.45,2
0.464,0.697,4
0.093,0.741,3
0.07,0.759,3
0.45,0.152,0
0.408,0.727,4
0.967,0.541,1
0.51,0.05,0
0.516,0.086,0
0.111,0.717,3
0.967,0.564,1
0.033,0.692,3
0.488,0.721,4
0.05,0.742,3
1.002,0.556,1
0.063,0.747,3
0.947,0.546,1
0.958,0.506,1
0.979,0.519,1
0.963,0.59,1
0.515,0.013,0
0.042,0.739,3
0.099,0.798,3
0.017,0.787,3
0.452,0.706,4
0.35,0.449,2
0.983,0.561,1
0.039,0.818,3
0.513,0.092,0
0.423,0.742,4
0.46,0.695,4
0.549,0.69,4
0.45,0.796,4
0.404,0.702,4
0.49,0.09,0
0.093,0.817,3
0.5,0.132,0
0.05,0.832,3
0.047,0.753,3
0.514,0.096,0
0.403,0.736,4
0.255,0.503,2
0.456,0.736,4
0.341,0.6,2
0.459,0.1,0
0.106,0.773,3
0.458,0.136,0
0.361,0.482,2
0.475,0.083,0
0.465,0.748,4
0.426,0.761,4
0.964,0.543,1
0.946,0.605,1
0.078,0.763,3
0.215,0.498,2
0.037,0.776,3
0.279,0.459,2
0.467,0.093,0
0.492,0.689,4
0.953,0.599,1
0.202,0.497,2
0.192,0.461,2
0.395,0.743,4
0.525,0.128,0
0.09,0.799,3
0.303,0.535,2
0.17,0.583,2
0.453,0.68,4
1,0.594,1
0.245,0.473,2
0.521,0.166,0
0.278,0.497,2
0.087,0.778,3
0.456,0.732,4
0.982,0.588,1
1.068,0.506,1
0.008,0.804,3
0.22,0.44,2
0.496,0.055,0
0.458,0.724,4
0.304,0.486,2
0.484,0.132,0
0.21,0.454,2
1.004,0.488,1
0.894,0.521,1
0.374,0.671,4
0.491,0.102,0
0.484,0.102,0
0.392,0.685,4
0.409,0.785,4
0.535,0.015,0
0.187,0.738,3
1.002,0.558,1
0.273,0.444,2
0.118,0.728,3
0.066,0.789,3
0.927,0.544,1
0.974,0.523,1
1.036,0.496,1
0.036,0.769,3
0.434,0.668,4
0.036,0.723,3
0.964,0.541,1
0.279,0.476,2
0.274,0.557,2
0.468,0.714,4
0.279,0.501,2
0.461,0.751,4
0.492,0.122,0
0.234,0.431,2
0.506,0.737,4
0.531,0,0
0.483,0.101,0
0.982,0.566,1
0.494,0.097,0
0.524,0.041,0
0.273,0.453,2
0.593,0.097,0
0.034,0.843,3
0.246,0.489,2
0.949,0.564,1
0.953,0.501,1
0.459,0.803,4
0.13,0.773,3
0.284,0.516,2
0.438,0.137,0
0.919,0.551,1
0.101,0.757,3
0.031,0.793,3
0.364,0.735,4
0.463,0.664,4
0.118,0.837,3
0.301,0.492,2
0.07,0.803,3
0.477,0.694,4
0.263,0.531,2
0.977,0.54,1
1.005,0.525,1
0.371,0.703,4
0.249,0.521,2
0.079,0.784,3
0.253,0.456,2
0.085,0.804,3
0.061,0.737,3
0.441,0.712,4
0.105,0.771,3
0.381,0.735,4
0.38,0.806,4
0.525,0.123,0
0.529,0.113,0
0.979,0.462,1
0.118,0.747,3
0.042,0.779,3
0.977,0.593,1
0.95,0.527,1
0.497,0.761,4
0.541,0.063,0
0.975,0.498,1
1.002,0.53,1
0.958,0.526,1
0.964,0.54,1
1.026,0.605,1
0.381,0.771,4
0.407,0.741,4
0.107,0.842,3
0.072,0.781,3
0.267,0.541,2
0.961,0.474,1
0.283,0.419,2
0.488,0.076,0
0.311,0.475,2
1.015,0.488,1
0.948,0.608,1
0.934,0.482,1
0.433,0.099,0
0.547,0.094,0
0.28,0.512,2
0.943,0.539,1
0.003,0.806,3
0.013,0.748,3
1.013,0.529,1
0.936,0.597,1
0.416,0.723,4
0.55,0.036,0
0.063,0.777,3
0.075,0.876,3
0.143,0.816,3
0.446,0.054,0
0.974,0.569,1
0.47,0.784,4
0.459,0.691,4
1.047,0.48,1
0.23,0.481,2
0.946,0.563,1
0.151,0.765,3
0.583,0.032,0
0.084,0.778,3
0.976,0.498,1
0.536,0.019,0
0.056,0.819,3
0.368,0.773,4
0.257,0.48,2
0.415,0.743,4
0.538,0.763,4
0.302,0.53,2
0.312,0.457,2
0.203,0.396,2
0.965,0.626,1
0.989,0.52,1
0.296,0.532,2
0.893,0.523,1
0.271,0.448,2
0.959,0.587,1
0.47,0.741,4
0.293,0.539,2
0.559,0.059,0
0.939,0.586,1
0.494,0.047,0
0.512,0.045,0
0.264,0.531,2
1.019,0.577,1
0.255,0.474,2
0.08,0.761,3
0.97,0.451,1
1.004,0.517,1
0.391,0.729,4
0.491,0.018,0
0.026,0.811,3
1.036,0.514,1
0.456,0.734,4
0.259,0.547,2
0.488,0.648,4
0.231,0.539,2
0.109,0.702,3
0.462,0.08,0
0.409,0.765,4
0.588,0.031,0
1.009,0.515,1
0.941,0.508,1
0.495,0.112,0
0.054,0.73,3
0.122,0.72,3
0.481,0.002,0
0.468,0.068,0
0.022,0.899,3
0.501,0.753,4
1.041,0.484,1
0.093,0.817,3
0.078,0.816,3
0.503,0.132,0
0.95,0.615,1
0.106,0.869,3
0.957,0.541,1
0.331,0.521,2
0.456,0.778,4
0.253,0.544,2
0.458,0.768,4
0.251,0.482,2
0.974,0.523,1
0.959,0.578,1
1.002,0.628,1
0.99,0.467,1
0.058,0.833,3
0.19,0.5,2
0.412,0.78,4
0.37,0.675,4
1.076,0.562,1
0.086,0.729,3
