x,y,z,cluster
0.485,0.661,0.737,4
0.519,0.641,0.788,4
0.576,0.635,0.91,4
0.735,0.921,0.517,0
0.357,0.07,0.277,2
0.389,0.066,0.265,2
0.553,0.062,0.248,2
0.516,0.766,0.777,4
0.418,0.074,0.331,2
0.076,0.767,0.382,3
0.375,0.101,0.261,2
0.502,0.721,0.728,4
0.489,0.088,0.335,2
0.55,0.105,0.264,2
0.413,0.072,0.246,2
0.465,0.101,0.29,2
0.102,0.714,0.413,3
0.055,0.76,0.421,3
0.517,0.701,0.838,4
0.502,0.618,0.722,4
0.371,0.118,0.229,2
0.49,0.715,0.805,4
0.088,0.72,0.456,3
0.737,0.974,0.512,1
0.577,0.719,0.782,4
0.459,0.628,0.807,4
0.051,0.851,0.5,3
0.698,0.974,0.565,0
0.502,0.148,0.322,2
0.802,1.02,0.533,1
0.529,0.126,0.215,2
0.508,0.694,0.725,4
0.387,0.058,0.278,2
0.438,0.678,0.816,4
0.406,0.077,0.318,2
0.732,0.995,0.567,0
0.445,0.045,0.283,2
0.531,0.71,0.789,4
0.086,0.83,0.483,3
0.421,0.081,0.256,2
0.487,0.016,0.249,2
0.725,0.991,0.526,1
0.598,0.077,0.272,2
0.055,0.728,0.4,3
0.484,0.054,0.258,2
0.01,0.806,0.494,3
0.393,0.038,0.261,2
0.38,0.07,0.254,2
0.732,0.965,0.602,0
0.725,0.99,0.531,1
0.342,0.08,0.228,2
0.099,0.796,0.423,3
0.477,0.14,0.324,2
0.492,0.091,0.251,2
0.48,0.037,0.241,2
0.129,0.812,0.454,3
0.523,0.664,0.822,4
0.492,0.04,0.272,2
0.521,0.069,0.251,2
0.678,1.017,0.567,1
0.461,0.696,0.803,4
0.067,0.769,0.44,3
0.402,0.083,0.333,2
0.382,0.143,0.308,2
0.539,0.075,0.344,2
0.695,0.953,0.497,1
0.424,0.02,0.286,2
0.764,0.997,0.534,1
0.633,1.007,0.623,0
0.67,0.96,0.578,0
0.429,0.122,0.249,2
0.373,0.1,0.24,2
0.061,0.814,0.448,3
0.783,1.051,0.494,1
0.466,0.696,0.793,4
0.469,0.721,0.806,4
0.058,0.663,0.382,3
0.594,0.052,0.347,2
0.681,0.978,0.595,0
0.523,0.051,0.195,2
0.485,0.121,0.233,2
0.431,0.034,0.222,2
0.735,0.94,0.588,0
0.028,0.835,0.466,3
0.649,0.98,0.525,1
0.473,0.034,0.288,2
0.53,0.096,0.334,2
0.487,0.079,0.247,2
0.071,0.753,0.47,3
0.04,0.832,0.48,3
0.36,0.059,0.311,2
0.479,0.655,0.739,4
0.328,0.085,0.302,2
0.506,0.621,0.839,4
0.373,0.027,0.215,2
0.33,0.044,0.318,2
0.358,0.106,0.246,2
0.378,0.07,0.334,2
0.484,0.696,0.785,4
0.672,0.978,0.592,0
0.454,0.063,0.216,2
0.107,0.74,0.499,3
0.32,0.067,0.309,2
0.563,0.09,0.282,2
0.045,0.823,0.451,3
0.723,1.008,0.549,1
0.376,0.077,0.287,2
0.097,0.882,0.531,3
0.574,0.122,0.274,2
0.408,0.047,0.318,2
0.516,0.086,0.338,2
0.534,0.057,0.305,2
0.532,0.061,0.226,2
0.422,0.16,0.273,2
0.01,0.783,0.405,3
0.676,0.995,0.552,1
0.137,0.817,0.379,3
0.367,0.044,0.297,2
0.002,0.736,0.456,3
0.005,0.747,0.523,3
0.131,0.799,0.41,3
0.5,0.07,0.292,2
0.572,0.614,0.804,4
0.813,0.945,0.512,0
0.5,0.702,0.794,4
0.761,0.941,0.534,0
0.494,0.713,0.819,4
0.525,0.075,0.251,2
0.679,0.938,0.505,0
0.352,0.028,0.238,2
0.058,0.801,0.404,3
0.504,0.626,0.807,4
0.678,0.968,0.528,1
0.013,0.757,0.426,3
0.722,1.05,0.527,1
0.481,0.115,0.332,2
0.324,0.038,0.302,2
0.45,0.632,0.777,4
0.04,0.827,0.397,3
0.777,1.064,0.469,1
0.045,0.798,0.468,3
0.408,0.026,0.268,2
0.132,0.806,0.479,3
0.529,0.03,0.288,2
0.509,0.689,0.784,4
0.125,0.733,0.496,3
0.473,0.01,0.3,2
0.366,0.035,0.266,2
0.484,0.71,0.84,4
0.468,0.674,0.85,4
0.099,0.75,0.474,3
0.097,0.854,0.399,3
0.472,0.091,0.25,2
0.102,0.834,0.522,3
0.065,0.8,0.389,3
0.272,0.024,0.277,2
0.069,0.892,0.458,3
0.699,1.006,0.495,1
0.689,0.995,0.519,1
0.372,0.013,0.294,2
0.765,0.98,0.552,0
0.356,0.049,0.318,2
0.35,0.079,0.257,2
0.415,0.015,0.301,2
0.529,0.728,0.844,4
0.506,0.114,0.236,2
0.462,0.663,0.756,4
0.058,0.779,0.475,3
0.127,0.814,0.457,3
0.512,0.628,0.799,4
0.523,0.108,0.237,2
0.089,0.827,0.401,3
0.082,0.769,0.476,3
0.104,0.772,0.409,3
0.716,1.01,0.524,1
0.453,0.072,0.3,2
0.785,0.939,0.501,0
0.478,0.627,0.783,4
0.323,0.093,0.302,2
0.487,0.642,0.763,4
0.505,0.081,0.25,2
0.104,0.707,0.434,3
0.501,0.669,0.75,4
0.392,0.098,0.224,2
0.33,0.034,0.291,2
0.089,0.747,0.465,3
0.345,0.042,0.21,2
0.504,0.102,0.241,2
0.672,1.049,0.599,1
0.462,0.046,0.291,2
0.504,0.083,0.232,2
0.377,0.057,0.337,2
0.426,0.104,0.238,2
0.036,0.797,0.473,3
0.012,0.758,0.406,3
0.041,0.747,0.461,3
0.455,0.662,0.805,4
0.719,0.954,0.579,0
0.675,0.985,0.528,1
0.482,0.127,0.257,2
0.45,0.657,0.785,4
0.033,0.832,0.441,3
0.103,0.754,0.522,3
0.497,0.074,0.322,2
0.035,0.755,0.406,3
0.718,0.991,0.465,1
0.538,0.664,0.832,4
0.098,0.779,0.453,3
0.319,0.016,0.293,2
0.469,0.049,0.234,2
0.521,0.137,0.329,2
0.537,0.685,0.808,4
0.54,0.083,0.312,2
0.341,0.142,0.327,2
0.475,0.66,0.851,4
0.487,0.109,0.247,2
0.041,0.797,0.447,3
0.492,0.678,0.758,4
0.78,0.978,0.527,0
0.175,0.75,0.415,3
0.03,0.796,0.418,3
0.398,0.056,0.362,2
0.439,0.139,0.253,2
0.418,0.067,0.349,2
0.503,0.144,0.365,2
0.394,0.046,0.278,2
0.424,0.075,0.352,2
0.061,0.83,0.439,3
0.12,0.774,0.428,3
0.414,0.113,0.322,2
0.403,0.002,0.25,2
0.565,0.033,0.257,2
0.483,0.656,0.758,4
0.481,0.007,0.235,2
0.365,0.006,0.324,2
0.133,0.783,0.397,3
0.052,0.724,0.394,3
0.486,0.664,0.805,4
0.74,1.026,0.483,1
0.062,0.789,0.417,3
0.512,0.109,0.234,2
0.707,0.966,0.536,0
0.101,0.802,0.403,3
0.713,1.017,0.57,1
0.492,0.053,0.256,2
0.594,0.679,0.824,4
0.403,0.067,0.277,2
0.452,0.679,0.832,4
0.564,0.049,0.284,2
0.086,0.865,0.489,3
0.371,0.087,0.296,2
0.102,0.841,0.467,3
0.805,0.937,0.506,0
0.356,0.007,0.245,2
0.493,0.063,0.246,2
0.533,0.651,0.819,4
0.801,0.888,0.637,0
0.089,0.841,0.558,3
0.087,0.712,0.493,3
0.098,0.73,0.479,3
0.383,0.057,0.294,2
0.055,0.777,0.444,3
0.024,0.772,0.474,3
0.672,0.981,0.451,1
0.086,0.786,0.457,3
0.74,0.952,0.524,0
0.57,0.102,0.239,2
0.053,0.791,0.407,3
0.394,0.191,0.316,2
0.378,0.058,0.363,2
0.738,0.923,0.506,0
0.369,0.036,0.25,2
0.681,0.966,0.466,1
0.492,0.05,0.244,2
0.5,0.63,0.771,4
0.749,1.011,0.482,1
0.386,0.047,0.237,2
0.471,0.726,0.831,4
0.514,0.015,0.192,2
0.411,0.666,0.812,4
0.544,0.084,0.369,2
0.107,0.769,0.42,3
0.003,0.775,0.44,3
0.502,0.714,0.742,4
0.754,0.943,0.535,0
0.03,0.772,0.481,3
0.508,0.089,0.202,2
0.354,0.002,0.312,2
0.354,0.097,0.301,2
0.535,0.653,0.808,4
0.389,0.051,0.251,2
0.513,0.034,0.372,2
0.664,1.014,0.539,1
0.539,0.129,0.225,2
0.355,0.015,0.256,2
0.018,0.826,0.349,3
0.097,0.769,0.478,3
0.512,0.102,0.3,2
0.497,0.676,0.751,4
0.013,0.763,0.501,3
0.517,0.109,0.284,2
0.167,0.753,0.446,3
0.535,0.603,0.784,4
0.411,0.014,0.33,2
0.551,0.065,0.215,2
0.534,0.729,0.846,4
0.655,0.896,0.545,0
0.524,0.769,0.83,4
0.699,1.031,0.515,1
0.347,0.056,0.234,2
0.726,0.974,0.553,0
0.479,0.626,0.777,4
0.486,0.046,0.239,2
0.725,0.952,0.525,0
0.446,0.104,0.315,2
0.446,0.708,0.833,4
0.513,0.644,0.809,4
0.663,0.959,0.561,0
0.046,0.743,0.456,3
0.657,0.932,0.455,1
0.517,0.71,0.807,4
0.521,0.64,0.819,4
0.529,0.667,0.774,4
0.517,0.639,0.748,4
0.769,1.017,0.549,1
0.022,0.76,0.428,3
0.402,0.018,0.352,2
0.621,0.88,0.518,0
0.425,0.106,0.303,2
0.527,0.007,0.288,2
0.743,0.952,0.534,0
0.514,0.763,0.889,4
0.513,0.754,0.73,4
0.5,0.696,0.802,4
0.549,0.079,0.27,2
0.74,1.062,0.537,1
0.501,0.634,0.771,4
0.352,0.107,0.287,2
0.103,0.776,0.395,3
0.54,0.687,0.808,4
0.565,0.041,0.256,2
0.511,0.76,0.776,4
0.48,0.648,0.768,4
0.094,0.791,0.484,3
0.531,0.757,0.82,4
0.474,0.643,0.777,4
0.748,0.968,0.492,1
0.442,0.705,0.809,4
0.495,0.124,0.247,2
0.117,0.798,0.479,3
0.47,0.657,0.815,4
0.379,0.059,0.265,2
0.061,0.791,0.38,3
0.029,0.814,0.48,3
0.553,0.075,0.303,2
0.708,0.997,0.547,1
0.785,0.981,0.525,0
0.462,0.693,0.748,4
0.508,0.092,0.284,2
0.477,0.072,0.271,2
0.516,0.637,0.811,4
0.479,0.105,0.254,2
0.52,0.087,0.267,2
0.509,0.667,0.884,4
0.343,0.005,0.341,2
0.019,0.792,0.45,3
0.698,0.97,0.565,0
0.006,0.746,0.462,3
0.502,0.018,0.234,2
0.453,0.686,0.773,4
0.57,0.179,0.265,2
0.513,0.731,0.817,4
0.52,0.112,0.336,2
0.472,0.078,0.246,2
0.459,0.082,0.344,2
0.711,1.011,0.644,0
0.531,0.697,0.839,4
0.758,1.002,0.507,1
0.697,0.927,0.546,0
0.375,0.072,0.364,2
0.431,0.055,0.274,2
0.527,0.102,0.211,2
0.444,0.052,0.237,2
0.512,0.705,0.757,4
0.408,0.111,0.274,2
0.536,0.075,0.215,2
0.474,0.052,0.283,2
0.081,0.803,0.404,3
0.468,0.048,0.238,2
0.067,0.784,0.443,3
0.481,0.704,0.808,4
0.062,0.813,0.435,3
0.517,0.015,0.249,2
0.039,0.789,0.4,3
0.498,0.075,0.199,2
0.45,0.101,0.291,2
0.497,0.03,0.357,2
0.08,0.831,0.465,3
0.748,0.984,0.514,1
0.069,0.796,0.425,3
0.473,0.687,0.778,4
0.529,0.618,0.737,4
0.493,0.677,0.834,4
0.082,0.758,0.478,3
0.501,0.714,0.829,4
0.521,0.655,0.723,4
0.02,0.737,0.404,3
0.718,0.952,0.524,0
0.741,0.961,0.523,0
0.486,0.001,0.21,2
0.387,0.022,0.259,2
0.516,0.082,0.288,2
0.06,0.686,0.427,3
0.484,0.684,0.807,4
0.135,0.819,0.408,3
0.543,0.137,0.246,2
0.458,0.076,0.343,2
0.159,0.76,0.418,3
0.705,0.927,0.53,0
0.12,0.758,0.396,3
0.406,0.049,0.228,2
0.11,0.87,0.472,3
0.767,1.004,0.567,0
0.506,0.036,0.254,2
0.103,0.744,0.447,3
0.711,1.005,0.534,1
0.533,0.072,0.308,2
0.485,0.023,0.23,2
0.332,0.105,0.292,2
0.16,0.81,0.515,3
0.451,0.081,0.28,2
0.729,0.922,0.502,0
0.382,0.078,0.282,2
0.086,0.791,0.457,3
0.766,1.006,0.504,1
0.443,0.612,0.839,4
0.433,0.149,0.245,2
0.499,0.155,0.271,2
0.038,0.773,0.41,3
0.479,0.615,0.887,4
0.718,0.979,0.585,0
0.531,0.747,0.769,4
0.51,0.692,0.756,4
0.356,0.011,0.279,2
0.539,0.09,0.297,2
0.727,1.001,0.576,0
0.42,0.086,0.272,2
0.392,0.067,0.276,2
0.023,0.75,0.533,3
0.506,0.084,0.255,2
0.714,1.017,0.466,1
0.485,0.098,0.241,2
0.79,1,0.606,0
0.081,0.783,0.399,3
0.579,0.1,0.237,2
0.33,0.079,0.235,2
0.397,0.102,0.289,2
0.548,0.1,0.311,2
0.068,0.819,0.31,3
0.725,1.024,0.558,1
0.694,1.036,0.553,1
0.582,0.693,0.852,4
0.762,0.936,0.502,0
0.101,0.806,0.369,3
0.495,0.105,0.275,2
0.761,0.985,0.52,1
0.431,0.102,0.264,2
0.492,0.058,0.262,2
0.681,0.976,0.564,0
0.44,0.778,0.827,4
0.521,0.621,0.785,4
0.471,0.086,0.261,2
0.378,0.04,0.258,2
0.498,0.034,0.294,2
0.492,0.077,0.281,2
0.478,0.704,0.785,4
0.047,0.803,0.431,3
0.091,0.805,0.41,3
0.502,0.643,0.772,4
0.521,0.009,0.237,2
0.402,0.05,0.226,2
0.138,0.875,0.388,3
0.508,0.781,0.755,4
0.441,0.67,0.857,4
0.348,0.025,0.213,2
0.488,0.114,0.28,2
0.065,0.794,0.426,3
0.471,0.615,0.796,4
0.451,0.706,0.823,4
0.728,1.017,0.493,1
0.388,0.046,0.236,2
0.073,0.794,0.459,3
0.571,0.728,0.79,4
0.754,1.02,0.537,1
0.063,0.762,0.437,3
0.125,0.794,0.452,3
0.101,0.753,0.466,3
0.707,0.983,0.59,0
0.373,0.036,0.271,2
0.362,0.068,0.277,2
0.538,0.67,0.735,4
0.435,0.04,0.302,2
0.754,0.931,0.476,0
0.523,0.622,0.795,4
0.485,0.139,0.264,2
0.717,1.041,0.553,1
0.521,0.667,0.788,4
0.055,0.681,0.469,3
0.751,1.064,0.527,1
0.395,0.066,0.344,2
0.088,0.777,0.42,3
0.499,0.676,0.823,4
0.507,0.664,0.834,4
0.572,0.707,0.772,4
0.526,0.681,0.743,4
0.691,0.995,0.493,1
0.482,0.067,0.131,2
0.783,0.968,0.532,0
0.419,0.67,0.846,4
0.416,0.108,0.333,2
0.479,0.675,0.768,4
0.488,0.081,0.208,2
0.365,0.088,0.282,2
0.118,0.791,0.424,3
0.572,0.675,0.851,4
0.564,0.096,0.322,2
0.461,0.058,0.234,2
0.541,0.118,0.254,2
0.559,0.692,0.806,4
0.488,0.064,0.177,2
0.494,0.695,0.816,4
0.554,0.026,0.24,2
0.504,0.678,0.829,4
0.436,0.065,0.252,2
0.302,0.061,0.289,2
0.453,0.083,0.225,2
0.488,0.123,0.285,2
0.624,0.935,0.552,0
0.701,0.992,0.472,1
0.517,0.619,0.836,4
0.452,0.13,0.252,2
0.401,0.041,0.335,2
0.475,0.094,0.314,2
0.461,0.094,0.252,2
0.051,0.789,0.452,3
0.497,0.639,0.838,4
0.505,0.044,0.255,2
0.743,1.009,0.52,1
0.079,0.746,0.466,3
0.771,0.98,0.561,0
0.74,0.964,0.532,0
0.053,0.798,0.469,3
0.366,0.091,0.358,2
0.712,0.975,0.558,0
0.34,0.017,0.29,2
0.579,0.659,0.798,4
0.132,0.78,0.366,3
0.496,0.109,0.277,2
0.086,0.802,0.477,3
0.441,0.09,0.31,2
0.412,0.094,0.261,2
0.523,0.078,0.266,2
0.067,0.768,0.422,3
0.487,0.764,0.784,4
0.337,0.046,0.38,2
0.507,0.117,0.237,2
0.344,0.079,0.254,2
0.513,0.732,0.773,4
0.365,0.055,0.236,2
0.067,0.812,0.454,3
0.641,0.936,0.516,0
0.08,0.804,0.455,3
0.093,0.765,0.371,3
0.408,0.06,0.31,2
0.411,0.053,0.29,2
0.477,0.054,0.295,2
0.107,0.798,0.461,3
0.691,0.994,0.503,1
0.347,0.072,0.25,2
0.413,0.129,0.276,2
0.737,1.032,0.507,1
0.488,0.103,0.271,2
0.084,0.751,0.47,3
0.53,0.135,0.249,2
0.536,0.032,0.313,2
0.763,0.925,0.504,0
0.044,0.766,0.425,3
0.506,0.036,0.197,2
0.729,0.926,0.532,0
0.526,0.089,0.271,2
0.469,0.684,0.814,4
0.122,0.706,0.456,3
0.78,1.009,0.578,0
0.334,0.117,0.314,2
0.567,0.669,0.811,4
0.487,0.665,0.881,4
0.542,0.768,0.765,4
0.487,0.061,0.328,2
0.385,0.014,0.283,2
0.098,0.765,0.476,3
0.397,0.095,0.245,2
0.529,0.712,0.834,4
0.043,0.816,0.357,3
0.73,0.943,0.537,0
0.4,0.072,0.276,2
0.76,0.946,0.574,0
0.362,0.049,0.274,2
0.38,0.065,0.266,2
0.476,0.06,0.211,2
0.73,0.978,0.549,0
0.025,0.786,0.441,3
0.485,0.647,0.816,4
0.726,0.989,0.498,1
0.653,0.999,0.53,1
0.512,0.681,0.746,4
0.481,0.076,0.313,2
0.487,0.633,0.756,4
0.686,0.92,0.553,0
0.735,0.967,0.531,0
0.774,0.977,0.477,1
0.403,0.15,0.302,2
0.437,0.037,0.305,2
0.521,0.656,0.792,4
0.47,0.074,0.338,2
0.741,0.998,0.556,1
0.712,0.938,0.538,0
0.061,0.737,0.426,3
0.1,0.693,0.362,3
0.378,0.033,0.273,2
0.459,0.099,0.225,2
0.458,0.651,0.751,4
0.77,0.986,0.473,1
0.475,0.714,0.782,4
0.362,0.046,0.283,2
0.485,0.672,0.823,4
0.31,0.059,0.37,2
0.52,0.654,0.839,4
0.054,0.746,0.433,3
0.561,0.7,0.842,4
0.086,0.735,0.467,3
0.771,0.95,0.507,0
0.391,0.063,0.303,2
0.539,0.156,0.201,2
0.501,0.709,0.833,4
0.466,0.642,0.868,4
0.516,0.642,0.794,4
0.772,0.963,0.49,1
0.523,0.082,0.332,2
0.512,0.013,0.272,2
0.091,0.765,0.399,3
0.529,0.093,0.275,2
0.551,0.15,0.339,2
0.551,0.682,0.865,4
0.134,0.839,0.434,3
0.348,0.087,0.26,2
0.084,0.774,0.438,3
0.569,0.095,0.234,2
0.416,0.676,0.808,4
0.357,0.082,0.272,2
0.077,0.758,0.505,3
0.524,0.683,0.862,4
0.377,0.082,0.241,2
0.55,0.627,0.786,4
0.394,0.05,0.308,2
0.542,0.177,0.211,2
0.402,0.076,0.364,2
0.511,0.095,0.207,2
0.321,0.099,0.2,2
0.376,0.095,0.237,2
0.482,0.726,0.817,4
0.352,0.057,0.29,2
0.008,0.793,0.432,3
0.528,0.653,0.853,4
0.531,0.707,0.763,4
0.479,0.697,0.855,4
0.494,0.088,0.253,2
0.043,0.72,0.466,3
0.754,0.944,0.572,0
0.531,0.706,0.841,4
0.511,0.619,0.817,4
0.729,0.976,0.504,1
0.562,0.084,0.227,2
0.28,0.081,0.333,2
0.082,0.779,0.45,3
0.367,0.063,0.317,2
0.528,0.04,0.223,2
0.713,0.967,0.561,0
0.489,0.68,0.763,4
0.563,0.075,0.239,2
0.067,0.782,0.45,3
0.508,0.658,0.847,4
0.705,0.936,0.59,0
0.499,0.104,0.285,2
0.575,0.607,0.812,4
0.47,0.728,0.757,4
0.459,0.076,0.213,2
0.451,0.025,0.25,2
0.341,0.104,0.263,2
0.707,0.937,0.488,1
0.483,0.015,0.383,2
0.124,0.862,0.461,3
0.398,0.068,0.307,2
0.131,0.748,0.488,3
0.532,0.674,0.803,4
0.534,0.684,0.757,4
0.451,0.739,0.779,4
0.478,0.031,0.2,2
0,0.773,0.49,3
0.758,0.975,0.516,1
0.431,0.013,0.303,2
0.743,0.997,0.509,1
0.48,0.049,0.252,2
0.53,0.693,0.817,4
0.453,0.609,0.815,4
0.426,0.086,0.255,2
0.737,0.94,0.566,0
0.744,0.984,0.552,0
0.374,0.114,0.294,2
0.742,0.907,0.574,0
0.794,0.98,0.57,0
0.079,0.872,0.339,3
0.072,0.794,0.389,3
0.502,0.1,0.291,2
0.43,0.668,0.783,4
0.514,0.676,0.893,4
0.494,0.072,0.176,2
0.45,0.675,0.799,4
0.503,0.086,0.287,2
0.697,0.945,0.547,0
0.536,0.066,0.311,2
0.503,0.035,0.289,2
0.469,0.078,0.289,2
0.089,0.761,0.452,3
0.385,0.097,0.292,2
0.085,0.742,0.445,3
0.484,0.024,0.215,2
0.489,0.652,0.802,4
0.343,0.098,0.343,2
0.063,0.706,0.354,3
0.373,0.069,0.266,2
0.704,1.087,0.483,1
0.533,0.685,0.821,4
0.528,0.681,0.833,4
0.031,0.744,0.447,3
0.133,0.799,0.48,3
0.496,0.699,0.852,4
0.417,0.055,0.3,2
0.748,0.986,0.532,1
0.568,0.696,0.756,4
0.352,0.006,0.257,2
0.538,0.016,0.292,2
0.09,0.748,0.416,3
0.15,0.833,0.474,3
0.436,0.1,0.306,2
0.726,1.02,0.562,1
0.459,0.06,0.318,2
0.546,0.07,0.319,2
0.544,0.093,0.283,2
0.694,0.984,0.592,0
0.06,0.803,0.529,3
0.318,0,0.237,2
0.559,0.7,0.787,4
0.54,0.041,0.254,2
0.492,0.054,0.281,2
0.477,0.114,0.301,2
0.042,0.688,0.46,3
0.052,0.742,0.405,3
0.478,0.049,0.306,2
0.753,0.942,0.525,0
0.478,0.078,0.248,2
0.557,0.662,0.799,4
0.132,0.755,0.522,3
0.517,0.708,0.79,4
0.086,0.761,0.409,3
0.324,0.067,0.311,2
0.117,0.87,0.463,3
0.469,0.098,0.23,2
0.538,0.034,0.223,2
0.701,0.942,0.496,1
0.536,0.672,0.805,4
0.544,0.076,0.216,2
0.516,0.71,0.767,4
0.725,0.954,0.57,0
0.518,0.01,0.318,2
0.557,0.095,0.243,2
0.535,0.685,0.786,4
0.467,0.003,0.247,2
0.125,0.749,0.404,3
0.762,1.038,0.597,1
0.098,0.796,0.499,3
0.56,0.674,0.837,4
0.44,0.072,0.304,2
0.711,0.936,0.602,0
0.793,1.012,0.511,1
0.494,0.685,0.804,4
0.44,0.039,0.352,2
0.55,0.051,0.266,2
0.528,0.787,0.825,4
0.731,1.021,0.564,1
0.498,0.043,0.296,2
0.546,0.741,0.811,4
0.548,0.069,0.221,2
0.402,0.07,0.206,2
0.47,0.651,0.817,4
0.368,0.088,0.286,2
0.453,0.722,0.803,4
0.728,0.898,0.552,0
0.459,0.148,0.303,2
0.519,0.643,0.919,4
0.708,1.08,0.508,1
0.763,0.975,0.503,1
0.536,0.695,0.768,4
0.043,0.791,0.464,3
0.654,0.636,0.764,4
0.025,0.812,0.441,3
0.43,0.119,0.223,2
0.614,0.017,0.222,2
0.788,0.958,0.594,0
0.513,0.06,0.315,2
0.734,0.97,0.599,0
0.446,0.096,0.322,2
0.705,0.972,0.51,1
0.495,0.666,0.819,4
0.584,0.647,0.799,4
0.577,0.012,0.252,2
0.548,0.623,0.835,4
0.517,0.692,0.785,4
0.468,0.613,0.795,4
0.37,0.13,0.243,2
0.752,1.027,0.512,1
0.023,0.807,0.355,3
0.065,0.786,0.443,3
0.461,0.046,0.266,2
0.474,0.004,0.26,2
0.07,0.831,0.436,3
0.771,1.036,0.476,1
0.076,0.751,0.394,3
0.388,0.125,0.292,2
0.518,0.065,0.225,2
0.122,0.787,0.383,3
0.508,0.078,0.258,2
0.14,0.768,0.524,3
0.522,0.648,0.756,4
0.457,0.595,0.743,4
0.118,0.831,0.406,3
0.479,0.06,0.225,2
0.719,0.944,0.561,0
0.532,0.059,0.299,2
0.423,0.732,0.831,4
0.545,0.176,0.305,2
0.484,0.658,0.811,4
0.523,0.649,0.72,4
0.091,0.846,0.44,3
0.067,0.823,0.463,3
0.496,0.702,0.768,4
0.641,0.993,0.484,1
0.449,0.69,0.878,4
0.078,0.768,0.463,3
0.492,0.108,0.303,2
0.386,0.06,0.369,2
0.38,0.073,0.285,2
0.14,0.705,0.551,3
0.438,0.671,0.874,4
0.804,0.951,0.473,0
0.514,0.706,0.832,4
0.442,0.688,0.777,4
0.376,0.048,0.335,2
0.101,0.839,0.433,3
0.695,0.992,0.475,1
0.516,0.054,0.254,2
0.416,0.075,0.248,2
0.047,0.747,0.354,3
0.534,0.711,0.839,4
0.387,0.005,0.288,2
0.515,0.123,0.282,2
0.342,0.097,0.331,2
0.688,0.998,0.644,0
0.479,0.043,0.238,2
0.764,1.043,0.529,1
0.722,1.032,0.474,1
0.717,1.031,0.548,1
0.383,0.151,0.269,2
0.52,0.675,0.77,4
0.517,0.104,0.255,2
0.317,0.127,0.332,2
0.487,0.636,0.84,4
0.417,0.059,0.346,2
0.056,0.867,0.403,3
0.519,0.618,0.762,4
0.034,0.783,0.435,3
0.091,0.816,0.426,3
0.542,0.681,0.833,4
0.276,0.032,0.332,2
0.126,0.749,0.493,3
0.423,0.033,0.317,2
0.096,0.796,0.405,3
0.487,0.685,0.853,4
0.154,0.745,0.422,3
0.069,0.766,0.383,3
0.504,0.648,0.817,4
0.492,0.048,0.318,2
0.502,0.074,0.269,2
0.373,0.066,0.314,2
0.067,0.753,0.453,3
0.457,0.681,0.859,4
0.709,1.004,0.495,1
0.371,0.022,0.291,2
0.693,0.991,0.538,1
0.372,0.132,0.232,2
0.398,0.076,0.312,2
0.535,0.068,0.236,2
0.52,0.662,0.795,4
0.359,0.132,0.322,2
0.68,1.052,0.628,1
0.51,0.75,0.824,4
0.689,0.99,0.535,1
0.539,0.022,0.335,2
0.596,0.109,0.262,2
0.525,0.628,0.813,4
0.72,0.975,0.577,0
0.818,0.984,0.6,0
0.52,0.113,0.312,2
0.45,0.053,0.328,2
0.754,0.954,0.564,0
0.414,0.105,0.367,2
0.377,0.077,0.219,2
0.764,0.977,0.45,1
0.501,0.613,0.819,4
0.051,0.793,0.433,3
0.777,1.03,0.539,1
0.717,0.971,0.543,0
0.03,0.793,0.448,3
0.541,0.145,0.214,2
0.078,0.774,0.44,3
0.073,0.742,0.469,3
0.011,0.749,0.497,3
0.385,0.141,0.298,2
0.551,0.032,0.284,2
0.55,0.653,0.744,4
0.09,0.716,0.485,3
0.414,0.077,0.311,2
0.418,0.047,0.267,2
0.434,0.076,0.318,2
0.056,0.796,0.377,3
0.428,0.018,0.313,2
0.011,0.789,0.485,3
0.498,0.085,0.302,2
0.488,0.685,0.813,4
0.529,0.073,0.279,2
0.485,0.064,0.249,2
0.732,1.015,0.549,1
0.444,0.152,0.299,2
0.376,0.014,0.26,2
0.572,0.674,0.803,4
0.499,0.689,0.779,4
0.051,0.74,0.42,3
0.766,0.922,0.517,0
0.525,0.01,0.28,2
0.723,0.978,0.459,1
0.517,0.652,0.813,4
0.456,0.66,0.804,4
0.716,0.971,0.519,1
0.493,0.043,0.17,2
0.497,0.088,0.302,2
0.311,0.061,0.341,2
0.739,1.003,0.535,1
0.743,0.965,0.512,1
0.534,0.707,0.827,4
0.742,0.95,0.467,1
0.565,0.689,0.812,4
0.506,0.124,0.226,2
0.71,1.032,0.501,1
0.034,0.721,0.441,3
0.536,0.071,0.306,2
0.411,0.039,0.286,2
0.516,0.648,0.821,4
0.363,0.114,0.259,2
0.436,0.062,0.269,2
0.381,0.133,0.279,2
0.768,0.952,0.546,0
0.083,0.808,0.394,3
0.422,0.016,0.252,2
0.45,0.675,0.787,4
0.737,1.075,0.593,1
0.439,0.003,0.317,2
0.09,0.808,0.422,3
0.382,0.118,0.273,2
0.374,0.078,0.301,2
0.475,0.098,0.231,2
0.403,0.123,0.323,2
0.724,1.062,0.592,1
0.763,1.008,0.534,1
0.504,0.701,0.832,4
0.737,0.932,0.514,0
0.085,0.733,0.423,3
0.725,1.031,0.564,1
0.537,0.018,0.305,2
0.748,1.01,0.558,1
0.781,0.94,0.52,0
