x,y,cluster
0.472,0.042,0
0.431,0.695,3
1.02,0.515,2
0.497,0.033,0
0.136,0.824,4
0.502,0.134,0
0.958,0.497,2
0.988,0.57,2
0.553,0.105,0
0.944,0.439,2
0.55,0.085,0
0.914,0.569,2
0.303,0.568,1
0.915,0.596,2
1.009,0.556,2
0.442,0.658,3
0.38,0.712,3
0.492,0.628,3
0.148,0.72,4
0.085,0.827,4
0.047,0.755,4
0.271,0.511,1
0.23,0.458,1
0.909,0.539,2
0.977,0.536,2
1.006,0.541,2
0.455,0.753,3
0.462,0.06,0
0.558,0.023,0
0.094,0.755,4
0.309,0.477,1
0.548,0.158,0
0.176,0.449,1
0.463,0.72,3
0.999,0.542,2
0.992,0.496,2
0.981,0.507,2
0.456,0.036,0
0.161,0.814,4
0.022,0.718,4
0.242,0.477,1
0.538,0.005,0
0.985,0.522,2
0.446,0.657,3
0.034,0.754,4
0.206,0.521,1
0.033,0.706,4
0.943,0.508,2
0.385,0.809,3
0.253,0.504,1
0.342,0.438,1
0.204,0.527,1
0.439,0.724,3
0.264,0.511,1
0.321,0.614,1
0.032,0.805,4
0.117,0.791,4
0.382,0.712,3
0.079,0.785,4
0.425,0.786,3
0.467,0.725,3
0.44,0.72,3
0.482,0.024,0
0.472,0.101,0
0.101,0.789,4
0.947,0.541,2
0.534,0.091,0
0.983,0.488,2
0.342,0.797,3
0.042,0.779,4
0.504,0.081,0
0.425,0.73,3
0.455,0.675,3
0.075,0.735,4
0.296,0.462,1
0.457,0.689,3
0.298,0.497,1
0.462,0.713,3
0.448,0.054,0
0.283,0.442,1
0.461,0.111,0
0.491,0.828,3
0.301,0.436,1
0.52,0.083,0
0.539,0.143,0
0.086,0.789,4
0.494,0.051,0
0.889,0.52,2
0.969,0.564,2
0.988,0.519,2
0.468,0.087,0
0.507,0.071,0
0.484,0.068,0
0.015,0.778,4
0.495,0.753,3
0.221,0.543,1
0.318,0.599,1
0.049,0.772,4
0.26,0.463,1
0.307,0.537,1
0.15,0.804,4
0.963,0.561,2
0.491,0.775,3
0.985,0.489,2
0.435,0.706,3
0.049,0.758,4
0.449,0.02,0
0.502,0.099,0
0.053,0.83,4
0.532,0.081,0
0.509,0.172,0
0.439,0.741,3
0.958,0.559,2
0.395,0.719,3
0.076,0.766,4
0.525,0.061,0
0.946,0.575,2
0.479,0.053,0
0.416,0.677,3
0.954,0.505,2
0.289,0.486,1
0.581,0.089,0
0.148,0.796,4
0.519,0.1,0
0.492,0.118,0
0.464,0.699,3
0.49,0.066,0
0.489,0.094,0
0.5,0.117,0
0.308,0.538,1
1.048,0.511,2
0.448,0.686,3
0.975,0.529,2
0.491,0.094,0
0.526,0.039,0
0.523,0.074,0
0.458,0.76,3
0.275,0.467,1
0.456,0.08,0
0.413,0.718,3
0.522,0.005,0
0.46,0.086,0
0.214,0.497,1
0.471,0.098,0
0.043,0.791,4
0.391,0.763,3
0.281,0.487,1
0.021,0.73,4
0.087,0.64,4
0.052,0.786,4
0.521,0.101,0
0.468,0.753,3
0.277,0.471,1
0.228,0.546,1
1.077,0.547,2
0.464,0.777,3
0.446,0.701,3
0.998,0.576,2
0.025,0.75,4
0.056,0.751,4
0.279,0.495,1
0.215,0.522,1
0.999,0.526,2
0.018,0.746,4
0.55,0.079,0
0.077,0.727,4
0.473,0.705,3
1.006,0.643,2
0.47,0.111,0
0.462,0.043,0
0.56,0.103,0
0.532,0.102,0
0.49,0.169,0
0.413,0.722,3
0.081,0.743,4
0.493,0.062,0
1.022,0.581,2
0.933,0.546,2
0.415,0.608,3
0.433,0.085,0
0.043,0.819,4
0.979,0.506,2
0.956,0.611,2
1.084,0.576,2
0.492,0.059,0
0.24,0.496,1
0.213,0.529,1
0.489,0.015,0
0.06,0.775,4
1.003,0.466,2
0.095,0.822,4
0.142,0.752,4
0.245,0.446,1
0.947,0.515,2
0.041,0.741,4
0.43,0.752,3
0.963,0.528,2
0.238,0.566,1
0.472,0.069,0
0.497,0.006,0
0.998,0.569,2
0.006,0.819,4
0.251,0.498,1
0.255,0.467,1
0.518,0.092,0
0.034,0.807,4
0.539,0.1,0
0.999,0.598,2
0.459,0.739,3
0.942,0.598,2
0.411,0.627,3
0.054,0.779,4
0.419,0.795,3
0.524,0.055,0
0.264,0.523,1
0.988,0.547,2
0.098,0.759,4
0.977,0.526,2
0.419,0.678,3
0.032,0.772,4
0.926,0.594,2
0.281,0.585,1
0.494,0.117,0
0.226,0.577,1
0.043,0.752,4
0.426,0.708,3
0.537,0.02,0
0.482,0.048,0
0.465,0.713,3
0.995,0.546,2
0.491,0.095,0
0.418,0.091,0
0.438,0.712,3
0.445,0.758,3
0.417,0.723,3
0.013,0.738,4
0.58,0.142,0
0.476,0.695,3
0.26,0.475,1
0.11,0.757,4
0.056,0.814,4
0.47,0.73,3
0.086,0.693,4
0.565,0.05,0
0.535,0.086,0
0.246,0.467,1
0.99,0.482,2
0.352,0.782,3
0.165,0.737,4
0.936,0.549,2
0.397,0.092,0
0.266,0.532,1
1.014,0.549,2
0.221,0.543,1
0.473,0.036,0
0.069,0.731,4
0.437,0.658,3
0.977,0.549,2
0.23,0.477,1
0.936,0.536,2
0.494,0.777,3
0.495,0.022,0
0.499,0.083,0
0.044,0.795,4
0.445,0.704,3
0.28,0.495,1
0.939,0.511,2
0.128,0.673,4
0.242,0.48,1
0.448,0.735,3
0.463,0.094,0
0.158,0.747,4
0.445,0.809,3
0.269,0.474,1
0.113,0.871,4
0.103,0.74,4
0.933,0.564,2
0.111,0.749,4
0.479,0.787,3
0.443,0.706,3
0.328,0.498,1
1.014,0.481,2
0.505,0.124,0
1,0.548,2
0.23,0.459,1
0.428,0.639,3
0.094,0.792,4
0.202,0.475,1
0.508,0.102,0
0.427,0.631,3
1.047,0.514,2
0.237,0.518,1
0.274,0.495,1
0.503,0.084,0
0.98,0.511,2
0.924,0.526,2
0.027,0.766,4
0.459,0.715,3
0.963,0.556,2
0.142,0.72,4
0.018,0.768,4
0.302,0.446,1
0.264,0.452,1
0.249,0.55,1
0.135,0.804,4
0.507,0.119,0
0.485,0.73,3
0.96,0.523,2
0.518,0.144,0
0.028,0.803,4
1.002,0.492,2
0.426,0.778,3
0.482,0.084,0
0.446,0.706,3
0.976,0.541,2
0.314,0.507,1
0.989,0.543,2
0.429,0.128,0
0.505,0.079,0
0.395,0.793,3
0.556,0.057,0
0.434,0.092,0
0.059,0.715,4
0.396,0.637,3
0.023,0.814,4
0.441,0.701,3
0.347,0.79,3
0.57,0.089,0
0.33,0.474,1
0.945,0.551,2
0.25,0.511,1
0.405,0.706,3
1.01,0.536,2
0.463,0.024,0
1.036,0.455,2
0.27,0.507,1
0.94,0.549,2
0.49,0.056,0
0.468,0.086,0
0.276,0.467,1
0.397,0.766,3
0.452,0.04,0
0.452,0.684,3
0.382,0.765,3
0.279,0.413,1
0.357,0.493,1
0.055,0.753,4
0.456,0.677,3
0.307,0.506,1
0.549,0.144,0
0.469,0.684,3
0.51,0.098,0
0.965,0.509,2
0.489,0.083,0
0.479,0.749,3
0.395,0.631,3
0.259,0.44,1
0.271,0.535,1
0.256,0.528,1
1.004,0.596,2
0.126,0.745,4
0.316,0.535,1
0.258,0.508,1
0.109,0.746,4
0.551,0.105,0
0.39,0.746,3
0.128,0.805,4
0.479,0.708,3
0.939,0.483,2
0.513,0.067,0
0.295,0.479,1
0.279,0.45,1
0.486,0.099,0
0.416,0.787,3
0.466,0.702,3
0.525,0.106,0
0.405,0.678,3
0.985,0.542,2
0.961,0.517,2
0.45,0.713,3
0.403,0.707,3
0.458,0.762,3
0.937,0.51,2
0.584,0.105,0
0.49,0.135,0
0.44,0.032,0
0.367,0.698,3
0.079,0.79,4
0.085,0.807,4
0.997,0.554,2
0.228,0.534,1
0.473,0.732,3
0.5,0.071,0
1.009,0.534,2
0.44,0.747,3
0.058,0.767,4
0.242,0.461,1
0.443,0.675,3
0.942,0.555,2
0.976,0.564,2
0.276,0.505,1
0.427,0.819,3
0.481,0.11,0
0.512,0.047,0
0.129,0.767,4
0.1,0.789,4
0.508,0.038,0
1.023,0.47,2
0.064,0.758,4
1.007,0.531,2
0.505,0.092,0
0.099,0.739,4
0.469,0.742,3
0.292,0.465,1
0.459,0.083,0
0.54,0.076,0
0.361,0.706,3
0.246,0.498,1
0.321,0.487,1
0.973,0.582,2
0.374,0.698,3
0.489,0.049,0
0.082,0.77,4
0.01,0.833,4
0.502,0.15,0
0.484,0.686,3
0.462,0.09,0
0.22,0.487,1
0.969,0.542,2
0.049,0.78,4
0.437,0.714,3
0.272,0.424,1
0.949,0.469,2
0.517,0.047,0
0.445,0.757,3
0.272,0.432,1
0.034,0.721,4
0.243,0.569,1
0.43,0.038,0
0.469,0.718,3
0.079,0.815,4
0.531,0.007,0
0.086,0.782,4
0.439,0.759,3
0.338,0.744,3
0.353,0.708,3
0.211,0.524,1
0.283,0.524,1
0.506,0.066,0
0.512,0.757,3
0.964,0.546,2
0.274,0.503,1
0.55,0.075,0
0.486,0.093,0
0.984,0.522,2
0.099,0.74,4
0.452,0.025,0
0.999,0.574,2
0.481,0.701,3
0.093,0.796,4
0.386,0.722,3
0.494,0.652,3
0.943,0.563,2
0.935,0.508,2
0.52,0.014,0
0.286,0.524,1
0.512,0.728,3
0.472,0.706,3
0.397,0.791,3
0.254,0.558,1
0.503,0.792,3
1.036,0.589,2
0.446,0.751,3
0.234,0.493,1
0.222,0.588,1
0.45,0.779,3
1.068,0.481,2
0.419,0.672,3
0.111,0.801,4
0.212,0.523,1
1.022,0.484,2
0.541,0.058,0
0.415,0.049,0
0.482,0.733,3
0.975,0.592,2
0.974,0.619,2
0.209,0.464,1
0.055,0.738,4
0.444,0.142,0
0.27,0.487,1
0.98,0.559,2
0.577,0.091,0
0.989,0.578,2
0.927,0.527,2
0.514,0.063,0
0.974,0.543,2
0.43,0.777,3
0.96,0.484,2
0.104,0.765,4
0.356,0.744,3
0.528,0.156,0
0.078,0.816,4
0.073,0.799,4
0.27,0.506,1
0.524,0.141,0
0.978,0.56,2
0.991,0.505,2
0.983,0.513,2
0.284,0.452,1
0.48,0.099,0
0.468,0.665,3
0.098,0.733,4
0.06,0.739,4
0.978,0.497,2
0.964,0.519,2
0.359,0.761,3
0.395,0.737,3
0.283,0.457,1
0.493,0.678,3
0.999,0.599,2
0.49,0.7,3
0.444,0.743,3
0.016,0.797,4
0.965,0.527,2
0.499,0.104,0
0.477,0.673,3
0.957,0.474,2
0.034,0.755,4
0.06,0.781,4
0.02,0.82,4
0.313,0.536,1
0.988,0.551,2
0.484,0.047,0
1.039,0.539,2
0.082,0.765,4
0.962,0.501,2
0.969,0.533,2
0.273,0.51,1
0.214,0.473,1
0.505,0.057,0
0.517,0.006,0
0.453,0.753,3
0.028,0.819,4
0.983,0.561,2
0.469,0.666,3
0.395,0.765,3
0.984,0.597,2
0.323,0.721,3
0.099,0.778,4
0.139,0.808,4
0.456,0.044,0
0,0.8,4
0.039,0.696,4
0.333,0.753,3
0.249,0.497,1
0.446,0.753,3
0.961,0.584,2
0.903,0.57,2
0.492,0.106,0
1.008,0.498,2
0.425,0.733,3
0.006,0.802,4
0.114,0.811,4
0.217,0.535,1
0.319,0.546,1
0.573,0.713,3
0.93,0.497,2
0.959,0.532,2
0.532,0.07,0
0.251,0.556,1
0.535,0.029,0
0.595,0.063,0
0.925,0.5,2
0.435,0.125,0
0.991,0.533,2
0.018,0.792,4
0.483,0.1,0
0.96,0.556,2
0.466,0.119,0
0.345,0.528,1
0.261,0.525,1
0.088,0.742,4
0.069,0.814,4
0.509,0.033,0
1.016,0.517,2
0.988,0.558,2
0.386,0.664,3
0.539,0.132,0
0.452,0.123,0
0.39,0.701,3
0.45,0.057,0
0.409,0.719,3
0.313,0.507,1
0.263,0.52,1
0.232,0.482,1
0.184,0.556,1
0.969,0.545,2
0.277,0.431,1
0.477,0.709,3
0.414,0.709,3
0.16,0.739,4
0.082,0.831,4
0.449,0.723,3
0.497,0.067,0
0.28,0.465,1
1.005,0.53,2
0.464,0.143,0
0.399,0.734,3
0.939,0.595,2
0.426,0.733,3
0.53,0.629,3
0.125,0.866,4
0.31,0.51,1
0.234,0.545,1
0.222,0.459,1
0.964,0.549,2
0.473,0.096,0
0.277,0.545,1
0.518,0.651,3
0.21,0.474,1
0.051,0.73,4
0.466,0.697,3
0.525,0.131,0
0.354,0.679,3
0.512,0.106,0
0.413,0.012,0
1,0.592,2
0.029,0.793,4
0.467,0.127,0
0.476,0.716,3
0.92,0.537,2
0.453,0.103,0
0.481,0.677,3
0.422,0.7,3
1.027,0.499,2
0.301,0.511,1
0.094,0.748,4
0.433,0.108,0
0.48,0.718,3
0.93,0.594,2
0.033,0.831,4
0.258,0.578,1
0.406,0.761,3
0.412,0.734,3
0.408,0.717,3
0.513,0.073,0
0.284,0.559,1
0.443,0.726,3
0.561,0.065,0
0.239,0.498,1
0.918,0.531,2
0.463,0.121,0
0.382,0.678,3
0.113,0.73,4
0.523,0.087,0
0.936,0.512,2
0.241,0.555,1
0.105,0.839,4
0.004,0.821,4
0.119,0.789,4
0.131,0.814,4
0.048,0.765,4
0.913,0.535,2
0.237,0.543,1
0.432,0.735,3
0.952,0.519,2
0.281,0.515,1
0.256,0.492,1
0.234,0.536,1
0.954,0.481,2
0.558,0.016,0
0.259,0.527,1
0.518,0.074,0
0.043,0.73,4
0.076,0.796,4
0.047,0.788,4
0.241,0.427,1
0.468,0.701,3
0.004,0.732,4
0.487,0.073,0
0.216,0.521,1
0.51,0.053,0
0.957,0.531,2
0.482,0.045,0
0.436,0.744,3
0.575,0.007,0
0.218,0.515,1
0.494,0.088,0
0.065,0.756,4
0.602,0.072,0
0.235,0.539,1
0.952,0.584,2
0.005,0.79,4
0.956,0.547,2
0.257,0.466,1
0.554,0.116,0
0.068,0.804,4
0.091,0.825,4
0.969,0.548,2
0.953,0.564,2
0.488,0.703,3
0.072,0.803,4
0.243,0.559,1
0.509,0.712,3
0.265,0.534,1
0.28,0.595,1
0.117,0.72,4
0.271,0.519,1
0.505,0.068,0
0.493,0.758,3
0.51,0.062,0
0.997,0.517,2
0.527,0.077,0
0.067,0.818,4
0.957,0.475,2
0.32,0.53,1
0.502,0.013,0
0.956,0.564,2
0.079,0.834,4
0.103,0.718,4
0.931,0.53,2
0.213,0.504,1
0.245,0.529,1
1.018,0.49,2
0.953,0.578,2
0.328,0.7,3
0.423,0.723,3
0.501,0.127,0
0.923,0.55,2
0.116,0.755,4
0.463,0.112,0
0.961,0.479,2
0.976,0.543,2
0.556,0.084,0
0.05,0.837,4
0.049,0.767,4
0.955,0.515,2
0.219,0.464,1
0.313,0.463,1
0.471,0.048,0
0.509,0.127,0
0.377,0.614,3
0.302,0.471,1
0.074,0.731,4
0.109,0.793,4
0.968,0.506,2
0.885,0.578,2
0.379,0.717,3
0.398,0.788,3
0.263,0.514,1
0.093,0.824,4
1.005,0.485,2
0.054,0.766,4
0.103,0.771,4
0.994,0.52,2
0.25,0.454,1
0.1,0.798,4
0.272,0.46,1
0.47,0.089,0
0.09,0.836,4
0.467,0.01,0
0.983,0.524,2
0.475,0.111,0
0.153,0.837,4
1.022,0.576,2
0.981,0.513,2
0.164,0.747,4
0.461,0.664,3
0.388,0.714,3
0.08,0.733,4
0.97,0.536,2
0.34,0.46,1
0.522,0.11,0
0.306,0.54,1
0.293,0.488,1
0.489,0.086,0
0.439,0.81,3
0.466,0.025,0
0.024,0.744,4
1.017,0.546,2
0.497,0.078,0
0.395,0.707,3
1.031,0.528,2
0.047,0.754,4
0.511,0.059,0
0.204,0.797,4
0.119,0.812,4
0.568,0.114,0
1.048,0.516,2
0.456,0.758,3
0.102,0.809,4
0.471,0.72,3
0.025,0.777,4
0.23,0.502,1
0.395,0.515,1
0.468,0.737,3
0.217,0.5,1
0.44,0.059,0
0.967,0.557,2
0.185,0.761,4
0.457,0.767,3
0.996,0.602,2
0.982,0.539,2
0.956,0.581,2
0.415,0.731,3
0.204,0.457,1
0.952,0.524,2
0.547,0.168,0
0.509,0.035,0
0.123,0.761,4
0.397,0.688,3
0.096,0.768,4
0.252,0.494,1
0.103,0.828,4
0.476,0.826,3
0.487,0.717,3
0.423,0.69,3
0.474,0.056,0
0.153,0.773,4
0.988,0.537,2
0.079,0.779,4
0.305,0.533,1
0.896,0.567,2
0.166,0.866,4
0.014,0.785,4
0.143,0.801,4
0.219,0.506,1
0.461,0.703,3
0.416,0.781,3
1.042,0.509,2
0.074,0.77,4
0.233,0.485,1
1.01,0.575,2
0.122,0.832,4
0.946,0.536,2
0.898,0.439,2
0.25,0.489,1
0.481,0.144,0
0.489,0.113,0
0.043,0.875,4
0.452,0.763,3
0.58,0.041,0
1.039,0.471,2
0.383,0.751,3
0.5,0.109,0
0.991,0.581,2
0.93,0.488,2
0.461,0.731,3
0.051,0.732,4
1.051,0.502,2
0.031,0.79,4
0.523,0.114,0
0.327,0.504,1
0.425,0.094,0
0.044,0.786,4
0.525,0.113,0
0.344,0.44,1
0.975,0.572,2
0.998,0.633,2
0.465,0.669,3
0.134,0.802,4
0.477,0.073,0
0.489,0.028,0
1.015,0.507,2
0.318,0.538,1
0.07,0.764,4
0.104,0.745,4
0.994,0.521,2
0.411,0.746,3
0.012,0.754,4
0.077,0.807,4
1.021,0.563,2
0.968,0.554,2
0.404,0.677,3
0.267,0.454,1
0.509,0.05,0
0.448,0.69,3
0.482,0.73,3
0.267,0.476,1
0.302,0.512,1
1.006,0.45,2
0.043,0.774,4
0.381,0.097,0
0.101,0.776,4
0.068,0.778,4
0.258,0.564,1
0.407,0.691,3
0.301,0.475,1
0.429,0.106,0
0.454,0.76,3
0.309,0.511,1
0.553,0.047,0
0.934,0.511,2
0.317,0.448,1
0.485,0.067,0
0.447,0.023,0
0.998,0.575,2
0.533,0.129,0
0.031,0.8,4
0.261,0.45,1
0.014,0.705,4
0.13,0.807,4
0.463,0.052,0
0.082,0.849,4
0.294,0.54,1
0.391,0.724,3
0.281,0.6,1
0.387,0.628,3
0.331,0.551,1
0.509,0.082,0
0.049,0.789,4
0.483,0.1,0
0.49,0.023,0
0.488,0.067,0
0.553,0.024,0
0.972,0.512,2
0.349,0.684,3
0.497,0.11,0
0.086,0.804,4
0.513,0.096,0
0.024,0.738,4
0.419,0.745,3
0.551,0.066,0
0.617,0.059,0
0.413,0.721,3
0.113,0.752,4
0.457,0.09,0
0.481,0.112,0
0.277,0.582,1
0.412,0.712,3
0.954,0.479,2
0.286,0.54,1
0.441,0.684,3
0.096,0.783,4
0.98,0.549,2
0.377,0.754,3
0.109,0.686,4
0.301,0.441,1
0.095,0.817,4
0.968,0.521,2
0.976,0.482,2
0.507,0.125,0
0.465,0.748,3
1.023,0.566,2
0.916,0.568,2
0.073,0.764,4
0.462,0.696,3
0.422,0.024,0
0.518,0.116,0
0.971,0.549,2
0.269,0.507,1
0.445,0.769,3
0.419,0.058,0
0.255,0.526,1
0.211,0.514,1
0.068,0.778,4
0.957,0.532,2
0.106,0.763,4
0.067,0.825,4
0.985,0.517,2
0.071,0.76,4
0.211,0.431,1
0.593,0.068,0
0.051,0.821,4
0.505,0.148,0
0.09,0.794,4
0.53,0.095,0
0.442,0.678,3
0.124,0.763,4
0.114,0.732,4
0.29,0.523,1
0.258,0.502,1
0.108,0.829,4
0.935,0.509,2
0.462,0.723,3
0.329,0.471,1
0.577,0.019,0
0.956,0.55,2
0.384,0.766,3
0.255,0.469,1
1.038,0.426,2
0.087,0.774,4
0.991,0.411,2
0.294,0.482,1
0.253,0.538,1
0.243,0.469,1
0.282,0.512,1
0.884,0.465,2
0.105,0.82,4
0.412,0.729,3
0.532,0.036,0
0.265,0.502,1
0.252,0.496,1
0.297,0.448,1
0.91,0.512,2
0.498,0.114,0
0.96,0.533,2
0.129,0.809,4
0.42,0.737,3
0.243,0.52,1
0.06,0.804,4
0.907,0.546,2
0.437,0.783,3
0.468,0.082,0
1.008,0.548,2
0.113,0.778,4
0.244,0.483,1
0.455,0.685,3
0.523,0.069,0
0.338,0.493,1
0.265,0.505,1
0.463,0.015,0
0.512,0.062,0
0.492,0.139,0
0.194,0.506,1
0.544,0.087,0
0.486,0.033,0
0.422,0.726,3
0.031,0.793,4
0.457,0.125,0
1.017,0.509,2
0.055,0.756,4
0.267,0.518,1
0.428,0.662,3
0.502,0.107,0
0.311,0.5,1
0.486,0.706,3
0.504,0.093,0
0.483,0.651,3
0.477,0.749,3
0.556,0.111,0
0.238,0.505,1
0.223,0.569,1
0.478,0.75,3
1.017,0.512,2
0.973,0.523,2
0.425,0.641,3
0.012,0.795,4
0.252,0.545,1
0.007,0.851,4
0.489,0.682,3
0.943,0.555,2
0.479,0.049,0
0.532,0.161,0
0.153,0.797,4
0.584,0.074,0
0.037,0.782,4
0.234,0.509,1
0.952,0.549,2
0.487,0.732,3
0.243,0.565,1
0.506,0.067,0
0.27,0.473,1
0.233,0.559,1
0.053,0.866,4
0.199,0.47,1
0.377,0.722,3
0.314,0.547,1
0.315,0.482,1
0.062,0.754,4
0.984,0.575,2
0.23,0.474,1
0.233,0.506,1
0.988,0.553,2
0.058,0.738,4
0.59,0.081,0
0.483,0.719,3
0.045,0.803,4
0.26,0.456,1
0.99,0.521,2
0.059,0.752,4
0.058,0.784,4
0.487,0.081,0
0.329,0.493,1
1.019,0.495,2
0.494,0.064,0
1.009,0.531,2
0.264,0.492,1
0.946,0.542,2
0.246,0.473,1
0.461,0.813,3
0.075,0.718,4
0.272,0.487,1
0.965,0.498,2
0.008,0.757,4
0.139,0.8,4
0.137,0.79,4
1.022,0.583,2
0.098,0.767,4
0.257,0.555,1
1.049,0.484,2
0.488,0.721,3
0.448,0.674,3
0.257,0.454,1
0.131,0.788,4
0.464,0.786,3
0.233,0.487,1
0.511,0.062,0
1,0.494,2
0.996,0.531,2
0.953,0.597,2
0.527,0.039,0
1.028,0.509,2
0.119,0.8,4
0.52,0.065,0
0.042,0.712,4
0.034,0.808,4
0.381,0.729,3
0.45,0.025,0
0.087,0.778,4
0.479,0.032,0
0.539,0.005,0
0.134,0.753,4
0.237,0.473,1
0.965,0.501,2
0.399,0.679,3
0.94,0.535,2
0.057,0.795,4
0.509,0.124,0
0.492,0.091,0
0.476,0.148,0
0.958,0.554,2
0.132,0.836,4
0.268,0.529,1
0.289,0.434,1
1.016,0.558,2
0.523,0.706,3
0.459,0.768,3
0.454,0.691,3
0.461,0.171,0
0.241,0.551,1
0.51,0.096,0
0.165,0.498,1
0.253,0.461,1
0.27,0.557,1
0.497,0.056,0
0.491,0.119,0
0.066,0.8,4
0.134,0.825,4
0.021,0.795,4
0.992,0.591,2
0.293,0.523,1
0.506,0.729,3
1.039,0.564,2
0.23,0.523,1
1.02,0.593,2
1.064,0.58,2
0.261,0.567,1
0.285,0.53,1
1.011,0.517,2
1.04,0.561,2
0.298,0.559,1
0.941,0.474,2
0.935,0.593,2
0.506,0.03,0
0.486,0.729,3
0.424,0.68,3
0.422,0.681,3
0.448,0.774,3
0.359,0.537,1
0.951,0.6,2
0.04,0.766,4
0.432,0.699,3
0.077,0.806,4
1.005,0.561,2
0.469,0.696,3
0.972,0.55,2
0.478,0.71,3
0.073,0.775,4
0.292,0.517,1
0.448,0.669,3
0.27,0.524,1
0.241,0.454,1
0.454,0.714,3
0.427,0.789,3
0.305,0.465,1
0.47,0.001,0
1.005,0.53,2
1.014,0.581,2
0.459,0.705,3
0.219,0.512,1
0.958,0.443,2
0.51,0.755,3
0.245,0.53,1
0.239,0.53,1
0.348,0.772,3
0.136,0.748,4
0.481,0.734,3
0.428,0.731,3
0.943,0.515,2
0.482,0.039,0
1,0.563,2
0.558,0.114,0
0.298,0.477,1
0.295,0.429,1
0.266,0.501,1
0.057,0.784,4
0.932,0.609,2
1.001,0.562,2
0.1,0.77,4
0.303,0.531,1
0.509,0.106,0
0.584,0.067,0
0.913,0.515,2
0.242,0.477,1
0.085,0.739,4
0.435,0.101,0
0.955,0.505,2
0.065,0.797,4
0.431,0.688,3
0.087,0.729,4
0.902,0.591,2
0.088,0.761,4
0.938,0.552,2
0.224,0.53,1
0.498,0.02,0
0.975,0.548,2
0.438,0.78,3
0.038,0.825,4
0.525,0.005,0
0.422,0.749,3
0.303,0.498,1
0.344,0.457,1
0.1,0.787,4
0.038,0.789,4
0.979,0.524,2
0.251,0.535,1
0.925,0.641,2
0.236,0.529,1
0.427,0.051,0
0.468,0.026,0
0.952,0.548,2
0.173,0.482,1
0.455,0.043,0
0.995,0.612,2
0.967,0.526,2
0.09,0.798,4
0.327,0.466,1
0.367,0.779,3
0.425,0.75,3
0.249,0.49,1
0.344,0.723,3
0.413,0.717,3
0.541,0.02,0
0.218,0.52,1
0.429,0.741,3
0.966,0.513,2
0.094,0.763,4
0.423,0.711,3
0.52,0.086,0
0.995,0.61,2
0.519,0.756,3
0.427,0.704,3
0.483,0.052,0
0.373,0.688,3
0.982,0.495,2
0.063,0.769,4
0.398,0.736,3
0.316,0.538,1
0.454,0.599,3
0.258,0.467,1
1.029,0.55,2
0.451,0.698,3
0.445,0.695,3
0.285,0.463,1
0.061,0.806,4
0.456,0.775,3
0.151,0.498,1
0.987,0.516,2
0.523,0.759,3
0.235,0.503,1
0.106,0.698,4
0.568,0,0
0.053,0.696,4
0.981,0.551,2
0.984,0.492,2
0.474,0.695,3
0.323,0.578,1
0.492,0.034,0
0.962,0.466,2
0.272,0.523,1
0.527,0.727,3
0.428,0.75,3
0.103,0.768,4
0.133,0.737,4
0.546,0.034,0
0.481,0.05,0
0.065,0.778,4
0.497,0.125,0
0.213,0.472,1
0.482,0.765,3
0.462,0.701,3
0.541,0.021,0
0.525,0.001,0
0.264,0.443,1
0.465,0.078,0
0.308,0.46,1
0.243,0.528,1
0.131,0.775,4
0.463,0.752,3
0.437,0.737,3
0.119,0.772,4
1.022,0.602,2
0.055,0.75,4
1.044,0.57,2
0.515,0.103,0
0.018,0.766,4
0.384,0.713,3
1.039,0.572,2
1.042,0.562,2
0.427,0.697,3
0.236,0.539,1
0.115,0.784,4
1.002,0.524,2
0.517,0.051,0
0.466,0.088,0
1.025,0.516,2
0.476,0.73,3
0.471,0.083,0
0.091,0.778,4
0.46,0.76,3
0.422,0.719,3
0.48,0.079,0
0.072,0.799,4
0.462,0.042,0
0.367,0.69,3
0.354,0.48,1
0.328,0.453,1
0.522,0.074,0
0.33,0.437,1
0.048,0.804,4
1.002,0.503,2
0.305,0.491,1
0.947,0.543,2
0.08,0.767,4
0.298,0.516,1
0.463,0.056,0
0.319,0.557,1
0.519,0.06,0
0.465,0.72,3
1.01,0.536,2
0.946,0.545,2
0.073,0.828,4
0.507,0.73,3
0.249,0.489,1
0.972,0.552,2
0.461,0.684,3
0.049,0.765,4
0.094,0.818,4
0.067,0.79,4
0.488,0.056,0
0.307,0.525,1
0.255,0.495,1
0.09,0.778,4
0.49,0.754,3
0.1,0.785,4
1.036,0.488,2
0.317,0.456,1
0.24,0.508,1
0.211,0.566,1
1.025,0.532,2
0.963,0.553,2
0.293,0.417,1
0.144,0.738,4
0.305,0.48,1
0.415,0.723,3
0.057,0.788,4
0.962,0.566,2
0.984,0.531,2
0.505,0.064,0
0.969,0.557,2
0.291,0.475,1
0.952,0.502,2
0.449,0.008,0
0.286,0.541,1
0.353,0.73,3
0.08,0.713,4
0.076,0.751,4
0.973,0.553,2
0.973,0.463,2
0.034,0.785,4
0.519,0.122,0
0.953,0.57,2
0.945,0.517,2
0.238,0.522,1
0.521,0.01,0
0.197,0.514,1
0.54,0.072,0
0.424,0.733,3
0.103,0.82,4
0.512,0.085,0
0.133,0.775,4
0.057,0.795,4
0.102,0.799,4
0.961,0.583,2
0.99,0.566,2
0.431,0.709,3
0.953,0.565,2
0.433,0.052,0
0.526,0.106,0
