x,y,z,cluster
0.401,0.636,0.817,3
0.357,0.016,0.3,2
0.705,0.993,0.548,4
0.376,0.038,0.26,2
0.488,0.01,0.276,0
0.54,0.025,0.248,0
0.065,0.756,0.516,1
0.519,0.717,0.834,3
0.698,1.033,0.481,4
0.491,0.654,0.875,3
0.522,0.046,0.295,0
0.325,0.027,0.277,2
0.384,0.735,0.816,3
0.527,0.66,0.769,3
0.765,0.991,0.524,4
0.598,0.108,0.218,0
0.12,0.709,0.36,1
0.007,0.838,0.439,1
0.471,0.072,0.217,0
0.505,0.66,0.763,3
0.707,0.909,0.635,4
0.018,0.778,0.426,1
0.608,0.759,0.809,3
0.432,0.135,0.262,2
0.532,0.047,0.257,0
0.73,1.011,0.514,4
0.109,0.773,0.455,1
0.669,1.015,0.46,4
0.133,0.806,0.419,1
0.515,0.634,0.827,3
0.364,0.073,0.314,2
0.682,0.978,0.497,4
0.402,0.039,0.331,2
0.441,0.659,0.821,3
0.801,1.001,0.564,4
0.687,0.938,0.512,4
0.418,0.056,0.306,2
0.458,0.676,0.767,3
0.723,0.985,0.538,4
0.324,0.125,0.365,2
0.017,0.75,0.421,1
0.433,0.112,0.274,2
0.781,1.035,0.551,4
0.538,0.692,0.74,3
0.465,0.653,0.864,3
0.483,0.103,0.32,0
0.51,0.705,0.783,3
0.693,0.983,0.55,4
0.393,0.054,0.34,2
0.481,0.695,0.806,3
0.525,0.673,0.768,3
0.486,0.031,0.256,0
0.689,0.958,0.507,4
0.057,0.78,0.402,1
0.397,0.057,0.313,2
0.412,0.118,0.325,2
0.03,0.774,0.383,1
0.657,1.001,0.572,4
0.532,0.733,0.768,3
0.743,0.963,0.593,4
0.523,0.06,0.317,0
0.721,0.948,0.553,4
0.361,0.088,0.313,2
0.449,0.73,0.854,3
0.106,0.833,0.422,1
0.515,0.674,0.824,3
0.71,1.002,0.55,4
0.357,0.043,0.285,2
0.101,0.824,0.449,1
0.493,0.062,0.3,0
0.438,0.084,0.228,0
0.769,1.024,0.466,4
0.086,0.669,0.453,1
0.485,0.695,0.75,3
0.382,0.047,0.322,2
0.511,0.037,0.289,0
0.524,0.627,0.859,3
0.659,0.93,0.554,4
0.411,0.134,0.346,2
0.757,1.038,0.503,4
0.297,0.043,0.296,2
0.054,0.787,0.429,1
0.028,0.788,0.484,1
0.753,1.015,0.53,4
0.474,0.638,0.825,3
0.4,0.004,0.281,2
0.351,0.192,0.352,2
0.554,0.708,0.824,3
0.399,0.126,0.255,2
0.516,0.064,0.273,0
0.737,0.959,0.49,4
0.4,0.146,0.268,2
0.756,1.026,0.53,4
0.573,0.677,0.839,3
0.023,0.822,0.439,1
0.342,0.106,0.336,2
0.35,0.064,0.335,2
0.493,0.055,0.257,0
0.021,0.729,0.46,1
0.542,0.686,0.769,3
0.517,0.043,0.314,0
0.112,0.78,0.453,1
0.105,0.771,0.378,1
0.089,0.755,0.466,1
0.018,0.761,0.578,1
0.372,0.049,0.194,2
0.325,0.019,0.281,2
0.688,1.003,0.596,4
0.521,0.085,0.141,0
0.485,0.069,0.307,0
0.026,0.798,0.445,1
0.475,0.062,0.212,0
0.391,0.076,0.322,2
0.47,0.102,0.357,0
0.531,0.066,0.261,0
0.373,0.056,0.281,2
0.7,0.959,0.595,4
0.395,0.015,0.339,2
0.503,0.124,0.223,0
0.447,0.047,0.223,0
0.454,0.083,0.23,0
0.352,0.058,0.321,2
0.065,0.796,0.495,1
0.539,0.64,0.788,3
0.323,0.049,0.311,2
0.441,0.664,0.846,3
0.4,0.016,0.262,2
0.324,0.118,0.265,2
0.508,0.64,0.854,3
0.703,0.983,0.551,4
0.513,0.765,0.811,3
0.719,0.99,0.542,4
0.506,0.727,0.759,3
0.677,0.982,0.572,4
0.032,0.75,0.428,1
0.394,0.113,0.19,2
0.783,1.003,0.506,4
0.502,0.025,0.258,0
0.513,0.666,0.768,3
0.719,0.985,0.472,4
0.497,0.009,0.213,0
0.489,0.685,0.738,3
0.526,0.674,0.829,3
0.477,0.048,0.254,0
0.13,0.781,0.443,1
0.546,0.156,0.199,0
0.381,0.058,0.259,2
0.488,0.686,0.854,3
0.608,0.677,0.793,3
0.532,0.07,0.171,0
0.487,0.04,0.257,0
0.672,0.976,0.517,4
0.412,0.146,0.307,2
0.499,0.094,0.231,0
0.669,0.967,0.555,4
0.384,0.059,0.238,2
0.156,0.759,0.462,1
0.45,0.069,0.279,0
0.057,0.761,0.391,1
0.478,0.03,0.169,0
0.46,0.066,0.261,0
0.548,0.007,0.3,0
0.01,0.772,0.546,1
0.508,0.051,0.23,0
0.52,0.641,0.834,3
0.462,0.723,0.761,3
0.102,0.841,0.467,1
0.365,0.174,0.368,2
0.324,0.011,0.283,2
0.512,0.656,0.787,3
0.472,0.032,0.202,0
0.366,0.112,0.335,2
0.566,0.074,0.214,0
0.368,0.024,0.329,2
0.332,0.113,0.25,2
0.521,0.088,0.287,0
0.081,0.728,0.416,1
0.072,0.787,0.446,1
0.488,0.107,0.258,0
0.712,0.956,0.585,4
0.545,0.668,0.808,3
0.05,0.84,0.488,1
0.095,0.761,0.428,1
0.376,0.102,0.27,2
0.728,0.979,0.557,4
0.456,0.693,0.813,3
0.7,0.949,0.521,4
0.517,0.062,0.259,0
0.497,0.668,0.877,3
0.079,0.79,0.446,1
0.464,0.596,0.787,3
0.392,0.066,0.31,2
0.048,0.843,0.407,1
0.027,0.768,0.425,1
0.059,0.803,0.462,1
0.528,0.619,0.759,3
0.036,0.803,0.441,1
0.484,0.073,0.33,0
0.039,0.792,0.441,1
0.383,0.107,0.328,2
0.008,0.798,0.38,1
0.443,0.055,0.29,2
0.521,0.068,0.246,0
0.739,1.015,0.556,4
0.505,0.652,0.801,3
0.072,0.761,0.45,1
0.366,0.066,0.248,2
0.435,0.672,0.849,3
0.479,0.05,0.26,0
0.486,0.107,0.277,0
0.708,0.988,0.448,4
0.515,0.74,0.768,3
0.568,0.706,0.845,3
0.445,0.098,0.234,0
0.446,0.15,0.298,0
0.073,0.79,0.436,1
0.506,0.1,0.255,0
0.428,0.056,0.275,2
0.441,0.633,0.781,3
0.069,0.754,0.409,1
0.419,0.156,0.33,2
0.439,0.101,0.265,0
0.445,0.672,0.811,3
0.715,0.928,0.556,4
0.052,0.758,0.503,1
0.075,0.737,0.411,1
0.724,1.006,0.522,4
0.425,0.013,0.341,2
0.115,0.766,0.441,1
0.672,0.99,0.48,4
0.502,0.694,0.786,3
0.468,0.047,0.238,0
0.493,0.088,0.263,0
0.66,0.952,0.533,4
0.455,0.072,0.304,0
0.775,0.92,0.445,4
0.696,0.982,0.484,4
0.448,0.181,0.326,0
0.384,0.035,0.346,2
0.436,0.003,0.324,2
0.54,0.691,0.787,3
0.48,0.653,0.762,3
0.105,0.785,0.36,1
0.674,1.001,0.5,4
0.471,0.07,0.213,0
0.536,0.606,0.8,3
0.038,0.775,0.438,1
0.704,1.017,0.553,4
0.712,0.998,0.589,4
0.501,0.699,0.814,3
0.059,0.843,0.407,1
0.326,0.059,0.237,2
0.709,0.923,0.564,4
0.675,1.064,0.504,4
0.715,0.994,0.502,4
0.377,0.014,0.204,2
0.565,0.04,0.295,0
0.475,0.659,0.842,3
0.142,0.775,0.425,1
0.752,0.954,0.503,4
0.578,0.668,0.762,3
0.709,0.941,0.59,4
0.41,0.071,0.21,2
0.546,0.102,0.285,0
0.391,0.112,0.288,2
0.404,0.121,0.3,2
0.476,0.693,0.743,3
0.505,0.64,0.732,3
0.067,0.76,0.536,1
0.47,0.642,0.837,3
0.486,0.116,0.322,0
0.642,0.932,0.637,4
0.748,0.978,0.56,4
0.121,0.803,0.401,1
0.121,0.759,0.477,1
0.472,0.694,0.837,3
0.373,0.091,0.294,2
0.536,0.618,0.812,3
0.046,0.839,0.462,1
0.497,0.085,0.171,0
0.681,0.915,0.588,4
0.574,0.694,0.744,3
0.437,0.094,0.349,2
0.711,0.944,0.547,4
0.462,0.11,0.239,0
0.491,0.652,0.786,3
0.446,0.702,0.797,3
0.366,0.085,0.208,2
0.076,0.816,0.439,1
0.093,0.806,0.488,1
0.716,1.064,0.541,4
0.119,0.791,0.401,1
0.256,0.07,0.302,2
0.511,0.655,0.794,3
0.094,0.802,0.397,1
0.079,0.796,0.473,1
0.135,0.853,0.419,1
0.734,0.993,0.638,4
0.486,0.049,0.261,0
0.516,0.682,0.79,3
0.033,0.777,0.553,1
0.509,0.05,0.27,0
0.547,0.716,0.806,3
0.031,0.767,0.481,1
0.695,0.944,0.54,4
0.534,0.048,0.258,0
0.701,1.041,0.478,4
0.417,0.074,0.345,2
0.563,0.119,0.345,0
0.411,0.004,0.321,2
0.021,0.784,0.407,1
0.382,0.062,0.292,2
0.428,0.113,0.258,2
0.659,1.01,0.522,4
0.472,0.684,0.777,3
0.547,0.702,0.838,3
0.504,0.673,0.786,3
0.301,0.086,0.324,2
0.349,0.079,0.231,2
0.733,0.977,0.539,4
0.054,0.738,0.408,1
0.533,0.138,0.276,0
0.068,0.793,0.398,1
0.494,0.656,0.823,3
0.455,0.084,0.293,0
0.663,0.987,0.484,4
0.813,1.029,0.561,4
0.096,0.778,0.406,1
0.099,0.764,0.434,1
0.519,0.071,0.244,0
0.067,0.757,0.479,1
0.481,0.034,0.262,0
0.378,0.038,0.171,2
0.156,0.763,0.483,1
0.459,0.013,0.302,0
0.049,0.79,0.424,1
0.05,0.773,0.409,1
0.406,0.038,0.313,2
0.316,0.072,0.354,2
0.472,0.58,0.851,3
0.357,0.022,0.333,2
0.492,0.633,0.811,3
0.489,0.041,0.286,0
0.706,0.972,0.528,4
0.373,0.089,0.216,2
0.459,0.109,0.225,0
0.059,0.735,0.428,1
0.505,0.054,0.228,0
0.521,0.061,0.225,0
0.541,0.04,0.264,0
0.45,0.019,0.239,0
0.047,0.829,0.5,1
0.059,0.862,0.355,1
0.412,0.094,0.258,2
0.483,0.68,0.825,3
0.734,1.003,0.508,4
0.416,0.011,0.277,2
0.361,0.042,0.322,2
0.771,0.991,0.514,4
0.514,0.65,0.763,3
0.107,0.804,0.484,1
0.79,0.948,0.584,4
0.526,0.647,0.823,3
0.566,0.669,0.787,3
0.789,0.973,0.597,4
0.662,1.046,0.547,4
0.492,0.123,0.277,0
0.313,0.129,0.322,2
0.489,0.026,0.328,0
0.804,0.944,0.521,4
0.34,0.021,0.274,2
0.668,0.941,0.563,4
0.447,0.648,0.834,3
0.722,1,0.52,4
0.478,0.112,0.321,0
0.758,0.941,0.58,4
0.037,0.778,0.504,1
0.663,0.989,0.519,4
0.514,0.082,0.264,0
0.521,0.1,0.348,0
0.472,0.701,0.758,3
0.506,0.053,0.288,0
0.092,0.694,0.508,1
0.082,0.676,0.434,1
0.051,0.785,0.383,1
0.717,0.921,0.505,4
0.357,0.076,0.28,2
0.326,0.057,0.327,2
0.705,0.886,0.476,4
0.667,0.932,0.5,4
0.716,0.946,0.551,4
0.337,0.093,0.303,2
0.388,0.073,0.275,2
0.327,0.146,0.293,2
0.553,0.072,0.31,0
0.458,0.696,0.813,3
0.357,0.049,0.261,2
0.029,0.739,0.39,1
0.004,0.849,0.42,1
0.526,0.129,0.321,0
0.448,0.059,0.282,0
0.401,0.089,0.306,2
0.439,0.157,0.24,0
0.503,0.076,0.297,0
0.696,0.894,0.525,4
0.562,0.094,0.239,0
0.057,0.756,0.331,1
0.396,0.108,0.315,2
0.414,0.062,0.271,2
0.439,0.082,0.344,2
0.279,0.072,0.362,2
0.493,0.663,0.817,3
0.333,0.054,0.258,2
0.736,0.948,0.566,4
0.511,0.099,0.235,0
0.121,0.828,0.462,1
0.786,0.936,0.608,4
0.387,0.052,0.324,2
0.745,0.931,0.596,4
0.064,0.806,0.479,1
0.481,0.143,0.28,0
0.51,0.71,0.85,3
0.732,0.958,0.553,4
0.493,0.017,0.277,0
0.771,0.998,0.487,4
0.024,0.856,0.401,1
0.083,0.762,0.48,1
0.388,0.013,0.221,2
0.116,0.812,0.44,1
0.511,0.068,0.29,0
0.323,0.071,0.324,2
0.385,0.076,0.249,2
0.013,0.666,0.475,1
0.146,0.776,0.376,1
0.381,0.052,0.271,2
0.486,0.152,0.228,0
0.49,0.626,0.833,3
0.584,0.615,0.889,3
0.503,0.641,0.766,3
0.493,0.077,0.274,0
0.506,0.742,0.751,3
0.479,0.156,0.273,0
0.422,0.027,0.273,2
0.685,0.955,0.534,4
0.419,0.049,0.17,2
0.442,0.105,0.225,0
0.451,0.081,0.256,0
0.715,0.973,0.58,4
0.801,0.949,0.535,4
0.329,0.14,0.379,2
0.729,0.962,0.473,4
0.691,0.993,0.5,4
0.763,0.961,0.553,4
0.811,0.924,0.558,4
0.559,0.088,0.294,0
0.772,0.95,0.627,4
0.377,0.068,0.288,2
0.389,0.099,0.284,2
0.494,0.067,0.275,0
0.654,0.954,0.58,4
0.53,0.657,0.8,3
0.495,0.091,0.256,0
0.412,0.016,0.303,2
0.473,0.721,0.772,3
0.511,0.628,0.909,3
0.751,0.942,0.538,4
0.76,1.007,0.553,4
0.435,0.087,0.295,2
0.485,0.05,0.253,0
0.076,0.805,0.472,1
0.527,0.685,0.761,3
0.507,0.048,0.27,0
0.471,0.705,0.8,3
0.492,0.635,0.797,3
0.452,0.746,0.797,3
0.691,0.948,0.61,4
0.506,0.723,0.84,3
0.385,0.072,0.399,2
0.485,0.01,0.286,0
0.646,0.962,0.55,4
0.501,0.163,0.185,0
0.529,0.137,0.243,0
0.457,0.74,0.821,3
0.424,0.618,0.767,3
0.509,0.684,0.837,3
0.459,0.66,0.815,3
0.787,0.968,0.563,4
0.709,0.926,0.529,4
0.523,0.08,0.277,0
0.656,0.914,0.497,4
0.459,0.646,0.758,3
0.493,0.082,0.321,0
0.382,0.105,0.236,2
0.485,0.693,0.733,3
0.392,0.061,0.357,2
0.034,0.783,0.422,1
0.003,0.78,0.454,1
0.539,0.633,0.841,3
0.625,0.951,0.582,4
0.771,1.045,0.603,4
0.058,0.808,0.393,1
0.362,0.101,0.292,2
0.063,0.799,0.468,1
0.551,0.083,0.226,0
0.411,0.062,0.266,2
0.059,0.752,0.417,1
0.077,0.817,0.467,1
0.095,0.73,0.406,1
0.505,0.112,0.274,0
0.446,0.678,0.856,3
0.14,0.751,0.483,1
0.077,0.821,0.44,1
0.565,0.798,0.795,3
0.133,0.796,0.436,1
0.725,1.019,0.554,4
0.378,0.029,0.272,2
0.187,0.762,0.404,1
0.002,0.783,0.429,1
0.138,0.751,0.492,1
0.493,0.652,0.773,3
0.696,0.994,0.525,4
0.724,0.973,0.591,4
0.052,0.823,0.433,1
0.463,0.079,0.244,0
0.715,1.045,0.565,4
0.562,0.196,0.31,0
0.072,0.754,0.39,1
0.79,1.042,0.52,4
0.55,0.688,0.789,3
0.085,0.797,0.483,1
0.13,0.81,0.428,1
0.085,0.768,0.508,1
0.502,0.692,0.828,3
0.741,0.954,0.544,4
0.513,0.69,0.853,3
0.12,0.742,0.439,1
0.515,0.67,0.789,3
0.363,0.015,0.348,2
0.353,0.06,0.36,2
0.365,0.029,0.245,2
0.321,0.037,0.299,2
0.012,0.785,0.468,1
0.42,0.032,0.259,2
0.345,0.011,0.32,2
0.363,0.154,0.308,2
0.785,0.964,0.52,4
0.54,0.641,0.764,3
0.486,0.048,0.27,0
0.597,1.025,0.541,4
0.469,0.691,0.847,3
0.481,0.065,0.274,0
0.507,0.673,0.78,3
0.076,0.821,0.457,1
0.681,1.07,0.561,4
0.048,0.815,0.473,1
0.362,0.115,0.316,2
0.151,0.791,0.4,1
0.082,0.752,0.452,1
0.505,0.696,0.809,3
0.497,0.076,0.295,0
0.685,0.979,0.525,4
0.56,0.009,0.316,0
0.48,0.105,0.264,0
0.635,0.963,0.472,4
0.539,0.627,0.801,3
0.365,0.071,0.308,2
0.453,0.107,0.276,0
0.484,0.649,0.779,3
0.536,0.668,0.798,3
0.752,0.929,0.553,4
0.304,0.093,0.335,2
0.39,0.111,0.267,2
0.415,0.056,0.254,2
0.752,0.946,0.551,4
0.674,0.904,0.554,4
0.427,0.134,0.271,2
0.517,0.755,0.897,3
0.108,0.773,0.457,1
0.424,0.13,0.208,2
0.435,0.007,0.268,2
0.468,0.043,0.238,0
0.072,0.776,0.446,1
0.311,0.022,0.249,2
0.688,0.979,0.551,4
0.722,0.891,0.594,4
0.538,0.049,0.26,0
0.431,0.106,0.165,0
0.43,0.015,0.296,2
0.735,0.96,0.447,4
0.433,0.691,0.827,3
0.403,0.062,0.235,2
0.725,0.916,0.531,4
0.417,0.102,0.261,2
0.452,0.697,0.821,3
0.447,0.666,0.759,3
0.52,0.09,0.248,0
0.441,0.066,0.319,2
0.493,0.733,0.832,3
0.471,0.093,0.27,0
0.004,0.804,0.499,1
0.799,1.051,0.524,4
0.687,1.064,0.634,4
0.545,0.036,0.193,0
0.37,0.019,0.354,2
0.097,0.813,0.394,1
0.589,0.061,0.309,0
0.035,0.797,0.369,1
0.372,0.059,0.316,2
0.352,0.009,0.245,2
0.675,0.992,0.557,4
0.496,0.111,0.31,0
0.499,0.088,0.244,0
0.409,0.08,0.273,2
0.403,0.085,0.285,2
0.456,0.042,0.224,0
0.64,0.973,0.561,4
0.372,0.114,0.286,2
0.448,0.662,0.83,3
0.462,0.067,0.348,0
0.066,0.766,0.401,1
0.711,0.965,0.484,4
0.702,0.914,0.517,4
0.769,0.999,0.548,4
0.572,0.089,0.24,0
0.501,0.076,0.196,0
0.496,0.001,0.24,0
0.489,0.059,0.218,0
0.733,1.047,0.464,4
0.071,0.703,0.474,1
0.367,0.049,0.305,2
0.77,0.987,0.561,4
0.086,0.776,0.426,1
0.292,0.052,0.224,2
0.788,0.926,0.5,4
0.557,0.691,0.746,3
0.097,0.737,0.471,1
0.495,0.717,0.78,3
0.122,0.76,0.435,1
0.495,0.062,0.283,0
0.574,0.058,0.245,0
0.075,0.794,0.388,1
0.095,0.778,0.494,1
0.481,0.7,0.753,3
0.501,0.11,0.275,0
0.528,0.072,0.298,0
0.648,0.996,0.5,4
0.062,0.819,0.397,1
0.769,0.944,0.603,4
0.35,0.106,0.225,2
0.442,0.07,0.23,0
0.749,1.055,0.577,4
0.395,0.097,0.294,2
0.44,0.069,0.286,2
0.086,0.755,0.403,1
0.368,0.047,0.223,2
0.585,0.069,0.26,0
0.069,0.813,0.481,1
0.436,0.01,0.315,2
0.551,0.008,0.308,0
0.365,0.118,0.306,2
0.497,0.059,0.335,0
0.505,0.711,0.74,3
0.116,0.708,0.508,1
0.529,0.62,0.777,3
0.683,1,0.527,4
0.417,0.071,0.352,2
0.459,0.064,0.243,0
0.51,0.711,0.848,3
0.5,0.039,0.231,0
0.541,0.107,0.234,0
0.057,0.851,0.538,1
0.128,0.84,0.472,1
0.076,0.778,0.423,1
0.355,0.14,0.302,2
0.728,0.99,0.48,4
0.439,0.092,0.278,2
0.465,0.724,0.783,3
0.058,0.806,0.425,1
0.416,0.078,0.3,2
0.006,0.776,0.451,1
0.082,0.771,0.451,1
0.735,0.943,0.595,4
0.507,0.156,0.312,0
0.008,0.735,0.433,1
0.375,0.111,0.275,2
0.061,0.826,0.395,1
0.427,0.158,0.229,2
0.093,0.799,0.421,1
0.789,0.931,0.548,4
0.109,0.836,0.454,1
0.077,0.834,0.464,1
0.338,0.013,0.259,2
0.364,0.068,0.317,2
0.461,0.13,0.247,0
0.676,1.034,0.553,4
0.73,1.034,0.57,4
0.376,0.068,0.31,2
0.519,0.102,0.261,0
0.363,0.107,0.288,2
0.043,0.758,0.436,1
0.555,0.053,0.249,0
0.079,0.929,0.444,1
0.543,0.034,0.325,0
0.382,0.158,0.32,2
0.7,0.979,0.533,4
0.715,0.973,0.543,4
0.397,0.05,0.243,2
0.516,0.729,0.758,3
0.492,0.101,0.225,0
0.736,0.976,0.6,4
0.383,0.051,0.291,2
0.774,0.957,0.569,4
0.506,0.039,0.258,0
0.461,0.627,0.84,3
0.064,0.753,0.469,1
0.765,0.99,0.573,4
0.348,0.02,0.35,2
0.71,0.965,0.572,4
0.379,0.132,0.297,2
0.444,0.139,0.389,2
0.437,0.076,0.304,2
0.665,0.995,0.571,4
0.713,0.948,0.552,4
0.497,0.691,0.83,3
0.456,0.629,0.814,3
0.536,0.667,0.807,3
0.457,0.666,0.786,3
0.763,0.982,0.522,4
0.115,0.795,0.427,1
0.489,0.047,0.207,0
0.75,0.998,0.563,4
0.318,0.068,0.349,2
0.075,0.723,0.35,1
0.412,0.106,0.302,2
0.471,0.662,0.797,3
0.422,0.09,0.354,2
0.78,1.006,0.514,4
0.53,0.118,0.313,0
0.024,0.772,0.429,1
0.519,0.705,0.79,3
0.762,0.991,0.508,4
0.348,0.045,0.294,2
0.339,0.002,0.252,2
0.09,0.848,0.479,1
0.107,0.806,0.418,1
0.536,0.701,0.807,3
0.522,0.669,0.86,3
0.533,0.681,0.745,3
0.66,0.973,0.476,4
0.119,0.765,0.512,1
0.7,0.986,0.618,4
0.547,0.622,0.857,3
0.581,0.092,0.305,0
0.51,0.018,0.295,0
0.759,0.949,0.521,4
0.09,0.817,0.517,1
0.745,1.043,0.562,4
0.712,1.024,0.519,4
0.532,0.008,0.199,0
0.448,0.047,0.254,0
0.534,0.085,0.193,0
0.381,0.091,0.303,2
0.472,0.102,0.287,0
0.506,0.667,0.767,3
0.679,0.981,0.524,4
0.457,0.7,0.897,3
0.128,0.89,0.489,1
0.494,0.671,0.812,3
0.341,0.013,0.302,2
0.697,0.994,0.571,4
0.441,0.122,0.302,2
0.541,0.672,0.873,3
0.798,1.045,0.495,4
0.509,0.053,0.216,0
0.634,0.93,0.518,4
0.113,0.76,0.449,1
0.768,0.995,0.556,4
0.506,0.114,0.223,0
0.73,1.032,0.543,4
0.055,0.77,0.498,1
0.386,0.104,0.262,2
0.46,0.015,0.249,0
0.498,0.085,0.328,0
0.125,0.813,0.399,1
0.478,0.593,0.815,3
0.774,0.958,0.55,4
0.476,0.029,0.268,0
0.346,0.073,0.281,2
0.483,0.744,0.78,3
0.733,1.043,0.541,4
0.674,0.977,0.533,4
0.521,0.073,0.269,0
0.039,0.808,0.372,1
0.466,0.038,0.272,0
0.577,0.089,0.212,0
0.701,0.995,0.523,4
0.027,0.854,0.468,1
0.053,0.748,0.308,1
0.546,0.06,0.332,0
0.733,1.016,0.532,4
0.567,0.676,0.835,3
0.714,0.982,0.546,4
0.445,0.064,0.209,0
0.085,0.854,0.445,1
0.031,0.774,0.448,1
0.517,0.667,0.791,3
0.755,0.965,0.52,4
0.462,0.146,0.293,0
0.433,0.002,0.357,2
0.38,0.101,0.309,2
0.391,0.034,0.265,2
0.511,0.565,0.747,3
0.693,1.016,0.48,4
0.062,0.8,0.425,1
0.434,0.719,0.844,3
0.464,0.694,0.794,3
0.494,0.022,0.312,0
0.067,0.762,0.407,1
0.45,0.704,0.829,3
0.49,0.133,0.284,0
0.033,0.777,0.549,1
0.468,0.029,0.327,0
0.685,0.906,0.571,4
0.541,0.081,0.316,0
0.053,0.849,0.444,1
0.518,0.685,0.823,3
0.076,0.801,0.478,1
0.686,0.919,0.533,4
0.709,0.966,0.513,4
0.767,0.998,0.487,4
0.484,0.051,0.271,0
0.379,0.047,0.297,2
0.439,0.008,0.29,2
0.433,0.136,0.279,2
0.544,0.052,0.315,0
0.476,0.031,0.273,0
0.477,0.16,0.168,0
0.514,0.691,0.86,3
0.41,0.005,0.254,2
0.389,0.069,0.223,2
0.493,0.047,0.259,0
0.491,0.051,0.264,0
0.468,0.094,0.289,0
0.742,1.05,0.562,4
0.667,0.992,0.558,4
0.72,0.961,0.525,4
0.671,0.935,0.553,4
0.339,0.025,0.222,2
0.471,0.723,0.833,3
0.299,0.089,0.269,2
0.356,0.086,0.28,2
0.051,0.781,0.408,1
0.49,0.05,0.32,0
0.488,0.087,0.26,0
0.779,1.026,0.519,4
0.473,0.683,0.83,3
0.324,0.09,0.265,2
0.697,0.985,0.441,4
0.423,0.693,0.861,3
0.054,0.756,0.472,1
0.048,0.791,0.429,1
0.073,0.82,0.421,1
0.049,0.786,0.463,1
0.461,0.625,0.8,3
0.59,0.72,0.839,3
0.538,0.66,0.811,3
0.412,0.077,0.315,2
0.041,0.747,0.464,1
0.547,0.669,0.793,3
0.416,0.061,0.301,2
0.516,0.645,0.743,3
0.665,0.923,0.551,4
0.497,0.685,0.742,3
0.636,0.965,0.543,4
0.423,0.124,0.217,2
0.753,0.954,0.524,4
0.112,0.767,0.421,1
0.487,0.748,0.84,3
0.454,0.017,0.296,0
0.098,0.811,0.428,1
0.561,0.683,0.834,3
0.439,0.094,0.304,2
0.464,0.672,0.821,3
0.343,0.001,0.276,2
0.313,0.049,0.232,2
0.405,0.1,0.306,2
0.727,1.019,0.563,4
0.494,0.034,0.182,0
0.522,0.628,0.74,3
0.397,0.021,0.249,2
0.079,0.858,0.396,1
0.503,0.017,0.276,0
0.575,0.018,0.283,0
0.757,1.018,0.562,4
0.723,0.984,0.546,4
0.701,1.017,0.535,4
0.361,0.128,0.283,2
0.119,0.846,0.427,1
0.495,0.069,0.271,0
0.554,0.611,0.847,3
0.525,0.693,0.742,3
0.125,0.745,0.41,1
0.001,0.775,0.457,1
0.511,0.7,0.767,3
0.743,1.018,0.534,4
0.712,0.933,0.496,4
0.089,0.745,0.461,1
0.51,0.066,0.372,0
0.652,1.005,0.444,4
0.775,0.971,0.488,4
0.635,0.141,0.327,0
0.111,0.785,0.454,1
0.438,0.089,0.363,2
0.331,0.042,0.247,2
0.746,0.976,0.559,4
0.481,0.05,0.236,0
0.694,0.934,0.507,4
0.13,0.802,0.422,1
0.326,0.09,0.357,2
0.078,0.784,0.424,1
0.682,0.958,0.531,4
0.103,0.751,0.501,1
0.51,0.049,0.321,0
0.565,0.082,0.228,0
0.676,1.044,0.528,4
0.467,0.753,0.845,3
0.544,0.682,0.73,3
0.347,0.089,0.233,2
0.557,0.647,0.812,3
0.464,0.664,0.836,3
0.392,0.068,0.306,2
0.463,0.107,0.249,0
0.447,0.054,0.236,0
0.496,0.734,0.795,3
0.735,0.962,0.563,4
0.727,1.011,0.502,4
0.336,0.035,0.27,2
0.101,0.785,0.419,1
0.27,0.115,0.331,2
0.118,0.809,0.472,1
0.137,0.751,0.363,1
0.752,1.003,0.602,4
0.548,0.637,0.82,3
0.535,0.689,0.875,3
0.101,0.752,0.433,1
0.53,0.056,0.233,0
0.783,1.029,0.506,4
0.411,0.008,0.315,2
0.494,0.617,0.804,3
0.354,0.108,0.366,2
0.007,0.784,0.522,1
0.5,0.07,0.279,0
0.114,0.786,0.405,1
0.513,0.7,0.782,3
0.707,0.992,0.538,4
0.495,0.618,0.778,3
0.545,0.683,0.81,3
0.084,0.782,0.384,1
0.739,0.929,0.58,4
0.749,0.993,0.557,4
0.521,0.059,0.3,0
0.098,0.745,0.391,1
0.335,0.041,0.246,2
0.738,1.026,0.595,4
0.759,0.958,0.475,4
0.084,0.726,0.444,1
0.488,0.749,0.755,3
0.085,0.834,0.342,1
0.81,0.95,0.523,4
0.512,0.084,0.274,0
0.677,0.941,0.504,4
0.359,0.055,0.303,2
0.413,0.006,0.318,2
0.717,1.031,0.555,4
0.484,0.678,0.865,3
0.455,0.092,0.274,0
0.118,0.748,0.461,1
0.52,0.721,0.768,3
0.318,0.039,0.264,2
0.41,0.098,0.365,2
0.056,0.849,0.449,1
0.085,0.805,0.412,1
0.44,0.666,0.772,3
0.516,0.686,0.827,3
0.372,0.074,0.311,2
0.436,0.76,0.72,3
0.741,0.899,0.531,4
0.704,0.975,0.525,4
0.492,0.075,0.273,0
0.387,0.059,0.272,2
0.131,0.82,0.437,1
0.373,0.073,0.275,2
0.582,0.608,0.811,3
0.389,0.074,0.298,2
0.54,0.085,0.289,0
0.5,0.733,0.787,3
0.587,0.676,0.835,3
0.046,0.782,0.447,1
0.539,0.031,0.166,0
